Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
16,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.269,+3.177,+31.745,Running
16,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
17,1,2,1,Mark Graham,Trike Motorsports,Medium,1:50.722,-,-,Running
17,2,4,2,Niamh Murphy,Racing Life,Soft,1:50.629,+0.843,+0.843,Running
17,3,6,3,Sydney Aspen,Villiuride Racing,Medium,1:50.561,+0.440,+1.283,Running
17,4,7,3,Kanno Sora,LFL Engineering,Medium,1:49.464,+0.050,+1.333,Running
17,5,8,3,Berend Boer,Shell Motorsports,Medium,1:50.042,+0.628,+1.961,Running
17,6,3,-3,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:52.201,+0.403,+2.364,Running
17,7,5,-2,Jamar Henry,Trike Motorsports,Medium,1:51.537,+0.129,+2.493,Running
17,8,9,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.080,+0.768,+3.261,Running
17,9,11,2,Marek Madeira,Dacia Racing Team,Medium,1:49.893,+4.501,+7.762,Running
17,10,10,0,Al Fabet,Villiuride Racing,Medium,1:49.967,+0.050,+7.812,Running
17,11,12,1,Aida Haque,Icarus,Medium,1:50.938,+4.593,+12.405,Running
17,12,1,-11,Franc Abel,Shell Motorsports,Medium,1:50.200,+5.479,+17.884,Running
17,13,13,0,Clara Longo,Icarus,Hard,1:51.506,+2.301,+20.185,Running
17,14,14,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.294,+0.050,+20.235,Running
17,15,15,0,Liesje Roser,Dacia Racing Team,Hard,1:50.117,+1.719,+21.954,Running
17,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.362,+3.660,+25.614,Running
17,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:52.640,+4.456,+30.070,Running
17,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
18,1,1,0,Mark Graham,Trike Motorsports,Medium,1:50.306,-,-,Running
18,2,3,1,Sydney Aspen,Villiuride Racing,Medium,1:50.473,+1.169,+1.169,Running
18,3,2,-1,Niamh Murphy,Racing Life,Soft,1:50.682,+0.050,+1.219,Running
18,4,4,0,Kanno Sora,LFL Engineering,Medium,1:50.939,+0.748,+1.966,Running
18,5,5,0,Berend Boer,Shell Motorsports,Medium,1:51.241,+0.929,+2.896,Running
18,6,7,1,Jamar Henry,Trike Motorsports,Medium,1:51.285,+0.577,+3.473,Running
18,7,8,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.193,+0.676,+4.148,Running
18,8,6,-2,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:52.479,+0.389,+4.538,Running
18,9,9,0,Marek Madeira,Dacia Racing Team,Medium,1:49.856,+2.774,+7.312,Running
18,10,10,0,Al Fabet,Villiuride Racing,Medium,1:52.591,+2.785,+10.097,Running
18,11,11,0,Aida Haque,Icarus,Medium,1:51.630,+3.632,+13.729,Running
18,12,12,0,Franc Abel,Shell Motorsports,Medium,1:49.894,+3.743,+17.472,Running
18,13,14,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.180,+3.637,+21.109,Running
18,14,13,-1,Clara Longo,Icarus,Hard,1:51.391,+0.161,+21.270,Running
18,15,15,0,Liesje Roser,Dacia Racing Team,Hard,1:52.382,+2.760,+24.030,Running
18,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:52.196,+3.473,+27.503,Running
18,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.472,+3.732,+31.235,Running
18,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
19,1,1,0,Mark Graham,Trike Motorsports,Medium,1:49.626,-,-,Running
19,2,2,0,Sydney Aspen,Villiuride Racing,Medium,1:49.623,+1.166,+1.166,Running
19,3,4,1,Kanno Sora,LFL Engineering,Medium,1:50.030,+0.766,+1.932,Running
19,4,3,-1,Niamh Murphy,Racing Life,Soft,1:50.389,+0.050,+1.982,Running
19,5,6,1,Jamar Henry,Trike Motorsports,Medium,1:50.155,+2.020,+4.002,Running
19,6,5,-1,Berend Boer,Shell Motorsports,Medium,1:50.927,+0.195,+4.197,Running
19,7,7,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.496,+0.822,+5.019,Running
19,8,8,0,Ananda Chohan,Mercedes AMG Motorsport,Soft,1:52.386,+2.279,+7.298,Running
19,9,9,0,Marek Madeira,Dacia Racing Team,Medium,1:51.275,+1.663,+8.961,Running
19,10,10,0,Al Fabet,Villiuride Racing,Medium,1:52.041,+3.551,+12.512,Running
19,11,11,0,Aida Haque,Icarus,Medium,1:51.402,+2.993,+15.505,Running
19,12,12,0,Franc Abel,Shell Motorsports,Medium,1:51.425,+3.766,+19.272,Running
19,13,13,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.238,+2.450,+21.721,Running
19,14,14,0,Clara Longo,Icarus,Hard,1:52.642,+2.565,+24.287,Running
19,15,15,0,Liesje Roser,Dacia Racing Team,Hard,1:51.348,+1.466,+25.753,Running
19,16,16,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.003,+3.128,+28.881,Running
19,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.408,+4.138,+33.018,Running
19,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
20,1,1,0,Mark Graham,Trike Motorsports,Medium,1:51.244,-,-,Running
20,2,2,0,Sydney Aspen,Villiuride Racing,Medium,1:50.761,+0.682,+0.682,Running
20,3,3,0,Kanno Sora,LFL Engineering,Medium,1:51.857,+1.862,+2.545,Running
20,4,5,1,Jamar Henry,Trike Motorsports,Medium,1:51.553,+1.439,+3.984,Running
20,5,6,1,Berend Boer,Shell Motorsports,Medium,1:51.081,+0.050,+4.034,Running
20,6,7,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.665,+0.406,+4.440,Running
20,7,9,2,Marek Madeira,Dacia Racing Team,Medium,1:51.992,+5.269,+9.709,Running
20,8,10,2,Al Fabet,Villiuride Racing,Medium,1:51.962,+3.521,+13.230,Running
20,9,11,2,Aida Haque,Icarus,Medium,1:51.310,+2.341,+15.571,Running
20,10,12,2,Franc Abel,Shell Motorsports,Medium,1:49.932,+2.389,+17.959,Running
20,11,13,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.595,+2.113,+20.073,Running
20,12,4,-8,Niamh Murphy,Racing Life,Soft,1:51.489,+4.154,+24.227,Running
20,13,15,2,Liesje Roser,Dacia Racing Team,Hard,1:51.284,+1.073,+25.300,Running
20,14,14,0,Clara Longo,Icarus,Hard,1:52.307,+0.050,+25.350,Running
20,15,16,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.000,+2.287,+27.637,Running
20,16,8,-8,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.241,+2.658,+30.295,Running
20,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.831,+2.310,+32.605,Running
20,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
21,1,2,1,Sydney Aspen,Villiuride Racing,Medium,1:51.096,-,-,Running
21,2,1,-1,Mark Graham,Trike Motorsports,Medium,1:51.790,+0.011,+0.011,Running
21,3,5,2,Berend Boer,Shell Motorsports,Medium,1:49.372,+1.174,+1.185,Running
21,4,3,-1,Kanno Sora,LFL Engineering,Medium,1:50.469,+0.050,+1.235,Running
21,5,4,-1,Jamar Henry,Trike Motorsports,Medium,1:50.095,+0.342,+1.577,Running
21,6,6,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.029,+1.113,+2.690,Running
21,7,7,0,Marek Madeira,Dacia Racing Team,Medium,1:50.782,+6.022,+8.712,Running
21,8,8,0,Al Fabet,Villiuride Racing,Medium,1:51.362,+4.101,+12.812,Running
21,9,9,0,Aida Haque,Icarus,Medium,1:50.925,+1.904,+14.717,Running
21,10,11,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.819,+2.740,+17.456,Running
21,11,10,-1,Franc Abel,Shell Motorsports,Medium,1:51.326,+0.050,+17.506,Running
21,12,12,0,Niamh Murphy,Racing Life,Soft,1:50.111,+5.052,+22.559,Running
21,13,13,0,Liesje Roser,Dacia Racing Team,Hard,1:52.392,+3.285,+25.844,Running
21,14,15,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.036,+0.050,+25.894,Running
21,15,14,-1,Clara Longo,Icarus,Hard,1:52.794,+0.471,+26.365,Running
21,16,17,1,Aleksa Kozlov,LFL Engineering,Hard,1:49.712,+3.287,+29.652,Running
21,17,16,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.187,+0.050,+29.702,Running
21,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
22,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:50.226,-,-,Running
22,2,2,0,Mark Graham,Trike Motorsports,Medium,1:50.613,+0.398,+0.398,Running
22,3,5,2,Jamar Henry,Trike Motorsports,Medium,1:50.553,+1.506,+1.904,Running
22,4,3,-1,Berend Boer,Shell Motorsports,Medium,1:51.703,+0.758,+2.662,Running
22,5,4,-1,Kanno Sora,LFL Engineering,Medium,1:51.721,+0.068,+2.729,Running
22,6,6,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.204,+0.939,+3.668,Running
22,7,7,0,Marek Madeira,Dacia Racing Team,Medium,1:51.848,+6.665,+10.333,Running
22,8,8,0,Al Fabet,Villiuride Racing,Medium,1:51.444,+3.698,+14.031,Running
22,9,10,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.538,+3.187,+17.218,Running
22,10,9,-1,Aida Haque,Icarus,Medium,1:52.777,+0.050,+17.268,Running
22,11,11,0,Franc Abel,Shell Motorsports,Medium,1:51.592,+1.604,+18.872,Running
22,12,12,0,Niamh Murphy,Racing Life,Soft,1:49.647,+3.108,+21.980,Running
22,13,13,0,Liesje Roser,Dacia Racing Team,Hard,1:51.120,+4.758,+26.738,Running
22,14,14,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.082,+0.012,+26.749,Running
22,15,15,0,Clara Longo,Icarus,Hard,1:51.677,+1.067,+27.817,Running
22,16,17,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.412,+2.553,+30.369,Running
22,17,16,-1,Aleksa Kozlov,LFL Engineering,Hard,1:50.993,+0.050,+30.419,Running
22,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
23,1,1,0,Sydney Aspen,Villiuride Racing,Medium,1:50.982,-,-,Running
23,2,2,0,Mark Graham,Trike Motorsports,Medium,1:50.998,+0.413,+0.413,Running
23,3,3,0,Jamar Henry,Trike Motorsports,Medium,1:51.343,+1.851,+2.265,Running
23,4,5,1,Kanno Sora,LFL Engineering,Medium,1:51.551,+0.153,+2.417,Running
23,5,4,-1,Berend Boer,Shell Motorsports,Medium,1:50.788,+0.050,+2.467,Running
23,6,7,1,Marek Madeira,Dacia Racing Team,Medium,1:50.690,+7.574,+10.041,Running
23,7,9,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.286,+6.480,+16.521,Running
23,8,11,3,Franc Abel,Shell Motorsports,Medium,1:50.049,+0.424,+16.945,Running
23,9,10,1,Aida Haque,Icarus,Medium,1:50.710,+0.050,+16.995,Running
23,10,12,2,Niamh Murphy,Racing Life,Soft,1:49.525,+3.527,+20.523,Running
23,11,13,2,Liesje Roser,Dacia Racing Team,Hard,1:50.665,+5.898,+26.420,Running
23,12,6,-6,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.442,+0.708,+27.128,Running
23,13,14,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.546,+0.185,+27.313,Running
23,14,17,3,Aleksa Kozlov,LFL Engineering,Hard,1:50.473,+1.743,+29.056,Running
23,15,15,0,Clara Longo,Icarus,Hard,1:52.272,+0.050,+29.106,Running
23,16,16,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.841,+2.121,+31.228,Running
23,17,8,-9,Al Fabet,Villiuride Racing,Medium,1:50.378,+4.198,+35.426,Running
23,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
24,1,5,4,Berend Boer,Shell Motorsports,Medium,1:50.700,-,-,Running
24,2,6,4,Marek Madeira,Dacia Racing Team,Medium,1:51.119,+7.993,+7.993,Running
24,3,8,5,Franc Abel,Shell Motorsports,Medium,1:50.461,+6.247,+14.240,Running
24,4,7,3,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.692,+0.807,+15.047,Running
24,5,9,4,Aida Haque,Icarus,Medium,1:51.630,+0.411,+15.458,Running
24,6,10,4,Niamh Murphy,Racing Life,Soft,1:49.120,+1.018,+16.476,Running
24,7,1,-6,Sydney Aspen,Villiuride Racing,Hard,1:52.733,+4.562,+21.039,Running
24,8,2,-6,Mark Graham,Trike Motorsports,Hard,1:51.842,+0.050,+21.089,Running
24,9,3,-6,Jamar Henry,Trike Motorsports,Hard,1:51.039,+0.428,+21.517,Running
24,10,11,1,Liesje Roser,Dacia Racing Team,Hard,1:49.713,+1.451,+22.967,Running
24,11,4,-7,Kanno Sora,LFL Engineering,Hard,1:52.211,+0.494,+23.461,Running
24,12,13,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.832,+2.517,+25.978,Running
24,13,12,-1,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.471,+0.454,+26.432,Running
24,14,15,1,Clara Longo,Icarus,Hard,1:51.804,+1.312,+27.744,Running
24,15,14,-1,Aleksa Kozlov,LFL Engineering,Hard,1:52.563,+0.709,+28.453,Running
24,16,16,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.464,+1.073,+29.526,Running
24,17,17,0,Al Fabet,Villiuride Racing,Medium,1:50.290,+3.024,+32.549,Running
24,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
25,1,2,1,Marek Madeira,Dacia Racing Team,Medium,1:51.661,-,-,Running
25,2,3,1,Franc Abel,Shell Motorsports,Medium,1:50.191,+4.777,+4.777,Running
25,3,4,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.887,+0.503,+5.280,Running
25,4,6,2,Niamh Murphy,Racing Life,Soft,1:50.403,+1.945,+7.225,Running
25,5,7,2,Sydney Aspen,Villiuride Racing,Hard,1:51.096,+5.256,+12.481,Running
25,6,9,3,Jamar Henry,Trike Motorsports,Hard,1:51.435,+0.493,+12.973,Running
25,7,8,1,Mark Graham,Trike Motorsports,Hard,1:51.589,+0.050,+13.023,Running
25,8,1,-7,Berend Boer,Shell Motorsports,Hard,1:51.879,+0.225,+13.248,Running
25,9,10,1,Liesje Roser,Dacia Racing Team,Hard,1:51.423,+0.927,+14.174,Running
25,10,11,1,Kanno Sora,LFL Engineering,Hard,1:50.997,+0.511,+14.686,Running
25,11,12,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.785,+2.423,+17.109,Running
25,12,13,1,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.214,+0.883,+17.992,Running
25,13,15,2,Aleksa Kozlov,LFL Engineering,Hard,1:51.512,+1.609,+19.601,Running
25,14,14,0,Clara Longo,Icarus,Hard,1:51.561,+0.050,+19.651,Running
25,15,16,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.110,+1.331,+20.982,Running
25,16,17,1,Al Fabet,Villiuride Racing,Medium,1:50.022,+1.935,+22.917,Running
25,17,5,-12,Aida Haque,Icarus,Hard,1:51.404,+6.291,+29.209,Running
25,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
26,1,1,0,Marek Madeira,Dacia Racing Team,Medium,1:51.942,-,-,Running
26,2,3,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.714,+3.906,+3.906,Running
26,3,2,-1,Franc Abel,Shell Motorsports,Medium,1:51.121,+0.050,+3.956,Running
26,4,4,0,Niamh Murphy,Racing Life,Soft,1:50.614,+1.941,+5.897,Running
26,5,6,1,Jamar Henry,Trike Motorsports,Hard,1:49.830,+4.965,+10.862,Running
26,6,8,2,Berend Boer,Shell Motorsports,Hard,1:50.335,+0.025,+10.887,Running
26,7,7,0,Mark Graham,Trike Motorsports,Hard,1:49.855,+0.050,+10.937,Running
26,8,5,-3,Sydney Aspen,Villiuride Racing,Hard,1:52.048,+0.654,+11.591,Running
26,9,9,0,Liesje Roser,Dacia Racing Team,Hard,1:51.120,+1.761,+13.353,Running
26,10,10,0,Kanno Sora,LFL Engineering,Hard,1:50.969,+0.360,+13.713,Running
26,11,11,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.644,+2.098,+15.811,Running
26,12,12,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.440,+0.680,+16.491,Running
26,13,13,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.422,+2.591,+19.082,Running
26,14,14,0,Clara Longo,Icarus,Hard,1:51.708,+0.182,+19.264,Running
26,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.273,+0.050,+19.314,Running
26,16,16,0,Al Fabet,Villiuride Racing,Medium,1:49.589,+1.251,+20.565,Running
26,17,17,0,Aida Haque,Icarus,Hard,1:51.296,+7.998,+28.563,Running
26,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
27,1,3,2,Franc Abel,Shell Motorsports,Medium,1:49.131,-,-,Running
27,2,2,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.471,+1.290,+1.290,Running
27,3,4,1,Niamh Murphy,Racing Life,Soft,1:49.843,+1.363,+2.653,Running
27,4,5,1,Jamar Henry,Trike Motorsports,Hard,1:50.308,+4.635,+7.287,Running
27,5,6,1,Berend Boer,Shell Motorsports,Hard,1:49.538,+0.050,+7.337,Running
27,6,7,1,Mark Graham,Trike Motorsports,Hard,1:50.756,+1.267,+8.605,Running
27,7,8,1,Sydney Aspen,Villiuride Racing,Hard,1:50.238,+0.137,+8.742,Running
27,8,10,2,Kanno Sora,LFL Engineering,Hard,1:51.379,+3.263,+12.005,Running
27,9,11,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.509,+0.045,+12.050,Running
27,10,9,-1,Liesje Roser,Dacia Racing Team,Hard,1:51.835,+0.050,+12.100,Running
27,11,12,1,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.650,+1.953,+14.053,Running
27,12,14,2,Clara Longo,Icarus,Hard,1:50.083,+2.206,+16.259,Running
27,13,15,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.940,+0.409,+16.669,Running
27,14,13,-1,Aleksa Kozlov,LFL Engineering,Hard,1:50.725,+0.050,+16.719,Running
27,15,16,1,Al Fabet,Villiuride Racing,Medium,1:50.756,+1.514,+18.233,Running
27,16,1,-15,Marek Madeira,Dacia Racing Team,Hard,1:52.537,+3.216,+21.449,Running
27,17,17,0,Aida Haque,Icarus,Hard,1:51.853,+5.880,+27.329,Running
27,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
28,1,1,0,Franc Abel,Shell Motorsports,Medium,1:51.328,-,-,Running
28,2,2,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.803,+0.765,+0.765,Running
28,3,3,0,Niamh Murphy,Racing Life,Soft,1:49.614,+0.174,+0.939,Running
28,4,4,0,Jamar Henry,Trike Motorsports,Hard,1:51.308,+5.809,+6.748,Running
28,5,5,0,Berend Boer,Shell Motorsports,Hard,1:50.788,+0.050,+6.798,Running
28,6,7,1,Sydney Aspen,Villiuride Racing,Hard,1:50.961,+1.577,+8.375,Running
28,7,6,-1,Mark Graham,Trike Motorsports,Hard,1:51.670,+0.572,+8.947,Running
28,8,8,0,Kanno Sora,LFL Engineering,Hard,1:50.182,+0.927,+9.874,Running
28,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:49.202,+0.050,+9.924,Running
28,10,10,0,Liesje Roser,Dacia Racing Team,Hard,1:52.069,+2.917,+12.841,Running
28,11,11,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.594,+0.478,+13.319,Running
28,12,13,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.536,+2.558,+15.876,Running
28,13,14,1,Aleksa Kozlov,LFL Engineering,Hard,1:50.857,+0.371,+16.248,Running
28,14,15,1,Al Fabet,Villiuride Racing,Medium,1:50.055,+0.711,+16.959,Running
28,15,12,-3,Clara Longo,Icarus,Hard,1:52.575,+0.546,+17.506,Running
28,16,16,0,Marek Madeira,Dacia Racing Team,Hard,1:50.838,+3.453,+20.959,Running
28,17,17,0,Aida Haque,Icarus,Hard,1:49.964,+5.005,+25.964,Running
28,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
29,1,1,0,Franc Abel,Shell Motorsports,Medium,1:49.665,-,-,Running
29,2,2,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.216,+1.316,+1.316,Running
29,3,3,0,Niamh Murphy,Racing Life,Soft,1:51.325,+1.283,+2.599,Running
29,4,4,0,Jamar Henry,Trike Motorsports,Hard,1:51.032,+5.516,+8.115,Running
29,5,5,0,Berend Boer,Shell Motorsports,Hard,1:51.295,+0.313,+8.428,Running
29,6,8,2,Kanno Sora,LFL Engineering,Hard,1:49.335,+1.116,+9.544,Running
29,7,9,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.513,+1.105,+10.649,Running
29,8,6,-2,Sydney Aspen,Villiuride Racing,Hard,1:51.989,+0.050,+10.699,Running
29,9,10,1,Liesje Roser,Dacia Racing Team,Hard,1:51.350,+3.826,+14.525,Running
29,10,11,1,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.904,+0.033,+14.558,Running
29,11,13,2,Aleksa Kozlov,LFL Engineering,Hard,1:50.415,+2.440,+16.998,Running
29,12,12,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.166,+0.380,+17.377,Running
29,13,15,2,Clara Longo,Icarus,Hard,1:52.037,+1.624,+19.001,Running
29,14,14,0,Al Fabet,Villiuride Racing,Medium,1:51.757,+0.050,+19.051,Running
29,15,16,1,Marek Madeira,Dacia Racing Team,Hard,1:51.994,+4.237,+23.288,Running
29,16,17,1,Aida Haque,Icarus,Hard,1:50.140,+3.151,+26.439,Running
29,17,7,-10,Mark Graham,Trike Motorsports,Hard,1:51.670,+0.572,+8.947,Crashed on lap 29
29,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
30,1,2,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.355,-,-,Running
30,2,1,-1,Franc Abel,Shell Motorsports,Medium,1:51.800,+0.128,+0.128,Running
30,3,3,0,Niamh Murphy,Racing Life,Soft,1:49.777,+0.576,+0.704,Running
30,4,4,0,Jamar Henry,Trike Motorsports,Hard,1:50.109,+5.848,+6.552,Running
30,5,5,0,Berend Boer,Shell Motorsports,Hard,1:50.066,+0.271,+6.823,Running
30,6,6,0,Kanno Sora,LFL Engineering,Hard,1:52.075,+2.417,+9.241,Running
30,7,7,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.313,+0.050,+9.291,Running
30,8,8,0,Sydney Aspen,Villiuride Racing,Hard,1:51.528,+0.607,+9.898,Running
30,9,9,0,Liesje Roser,Dacia Racing Team,Hard,1:50.935,+3.423,+13.321,Running
30,10,10,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.484,+0.050,+13.371,Running
30,11,11,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.732,+2.687,+16.059,Running
30,12,12,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.134,+0.782,+16.840,Running
30,13,13,0,Clara Longo,Icarus,Hard,1:52.222,+1.873,+18.713,Running
30,14,14,0,Al Fabet,Villiuride Racing,Medium,1:51.383,+0.050,+18.763,Running
30,15,15,0,Marek Madeira,Dacia Racing Team,Hard,1:50.955,+3.808,+22.571,Running
30,16,16,0,Aida Haque,Icarus,Hard,1:50.711,+2.908,+25.479,Running
30,17,17,0,Mark Graham,Trike Motorsports,Hard,1:51.670,+0.572,+8.947,Crashed on lap 29
30,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
31,1,2,1,Franc Abel,Shell Motorsports,Medium,1:50.070,-,-,Running
31,2,1,-1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.076,+0.877,+0.877,Running
31,3,3,0,Niamh Murphy,Racing Life,Soft,1:50.381,+0.010,+0.887,Running
31,4,4,0,Jamar Henry,Trike Motorsports,Hard,1:50.668,+6.134,+7.021,Running
31,5,7,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:49.750,+1.821,+8.842,Running
31,6,5,-1,Berend Boer,Shell Motorsports,Hard,1:52.323,+0.105,+8.947,Running
31,7,8,1,Sydney Aspen,Villiuride Racing,Hard,1:51.486,+2.238,+11.186,Running
31,8,6,-2,Kanno Sora,LFL Engineering,Hard,1:52.228,+0.084,+11.270,Running
31,9,9,0,Liesje Roser,Dacia Racing Team,Hard,1:51.131,+2.984,+14.254,Running
31,10,10,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.858,+0.777,+15.031,Running
31,11,11,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.573,+1.402,+16.433,Running
31,12,12,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.489,+1.698,+18.131,Running
31,13,14,1,Al Fabet,Villiuride Racing,Medium,1:49.957,+0.391,+18.522,Running
31,14,13,-1,Clara Longo,Icarus,Hard,1:52.479,+2.472,+20.994,Running
31,15,15,0,Marek Madeira,Dacia Racing Team,Hard,1:52.586,+3.965,+24.959,Running
31,16,16,0,Aida Haque,Icarus,Hard,1:51.463,+1.785,+26.744,Running
31,17,17,0,Mark Graham,Trike Motorsports,Hard,1:51.670,+0.572,+8.947,Crashed on lap 29
31,18,18,0,Ye Li,Racing Life,Medium,1:52.002,+0.789,+9.339,Crashed on lap 6
32,1,3,2,Niamh Murphy,Racing Life,Soft,1:49.542,-,-,Running
32,2,2,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.776,+0.224,+0.224,Running
32,3,1,-2,Franc Abel,Shell Motorsports,Medium,1:51.481,+0.828,+1.052,Running
32,4,6,2,Berend Boer,Shell Motorsports,Hard,1:50.443,+7.715,+8.767,Running
32,5,4,-1,Jamar Henry,Trike Motorsports,Hard,1:52.224,+0.050,+8.817,Running
32,6,5,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.178,+0.094,+8.911,Running
32,7,7,0,Sydney Aspen,Villiuride Racing,Hard,1:50.627,+2.472,+11.384,Running
32,8,8,0,Kanno Sora,LFL Engineering,Hard,1:52.362,+1.819,+13.203,Running
32,9,11,2,Aleksa Kozlov,LFL Engineering,Hard,1:50.348,+3.016,+16.219,Running
32,10,9,-1,Liesje Roser,Dacia Racing Team,Hard,1:52.444,+0.050,+16.269,Running
32,11,12,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.721,+3.154,+19.423,Running
32,12,13,1,Al Fabet,Villiuride Racing,Medium,1:51.544,+0.214,+19.637,Running
32,13,14,1,Clara Longo,Icarus,Hard,1:50.962,+1.890,+21.527,Running
32,14,16,2,Aida Haque,Icarus,Hard,1:52.119,+6.908,+28.435,Running
32,15,10,-5,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.858,+0.777,+15.031,Mechanical failure on lap 32
