Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
16,18,17,-1,Kanno Sora,LFL Engineering,Hard,1:51.963,+0.050,+40.555,Running
17,1,1,0,Franc Abel,Shell Motorsports,Soft,1:51.483,-,-,Running
17,2,4,2,Berend Boer,Shell Motorsports,Medium,1:50.354,+4.561,+4.561,Running
17,3,3,0,Niamh Murphy,Racing Life,Soft,1:50.661,+0.050,+4.611,Running
17,4,5,1,Jamar Henry,Trike Motorsports,Medium,1:51.129,+2.338,+6.949,Running
17,5,6,1,Ye Li,Racing Life,Medium,1:49.937,+3.689,+10.638,Running
17,6,8,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.938,+3.995,+14.634,Running
17,7,9,2,Al Fabet,Villiuride Racing,Medium,1:50.936,+1.374,+16.008,Running
17,8,10,2,Aida Haque,Icarus,Medium,1:51.049,+3.674,+19.682,Running
17,9,11,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.740,+3.510,+23.192,Running
17,10,2,-8,Mark Graham,Trike Motorsports,Hard,1:51.071,+3.779,+26.971,Running
17,11,12,1,Sydney Aspen,Villiuride Racing,Hard,1:51.772,+2.013,+28.984,Running
17,12,13,1,Clara Longo,Icarus,Hard,1:51.574,+0.358,+29.342,Running
17,13,14,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.143,+0.050,+29.392,Running
17,14,15,1,Monica Niculescu,Dacia Racing Team,Medium,1:50.466,+0.959,+30.351,Running
17,15,16,1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:50.674,+0.227,+30.578,Running
17,16,7,-9,Liesje Roser,Dacia Racing Team,Medium,1:51.293,+3.467,+34.045,Running
17,17,18,1,Kanno Sora,LFL Engineering,Hard,1:51.840,+5.710,+39.755,Running
17,18,17,-1,Aleksa Kozlov,LFL Engineering,Hard,1:50.783,+0.050,+39.805,Running
18,1,1,0,Franc Abel,Shell Motorsports,Soft,1:52.750,-,-,Running
18,2,4,2,Jamar Henry,Trike Motorsports,Medium,1:49.579,+3.250,+3.250,Running
18,3,2,-1,Berend Boer,Shell Motorsports,Medium,1:51.489,+0.050,+3.300,Running
18,4,3,-1,Niamh Murphy,Racing Life,Soft,1:52.954,+1.515,+4.815,Running
18,5,5,0,Ye Li,Racing Life,Medium,1:51.319,+4.392,+9.207,Running
18,6,7,1,Al Fabet,Villiuride Racing,Medium,1:49.998,+4.048,+13.255,Running
18,7,6,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:52.467,+1.095,+14.351,Running
18,8,8,0,Aida Haque,Icarus,Medium,1:51.418,+3.999,+18.350,Running
18,9,9,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.321,+3.413,+21.764,Running
18,10,10,0,Mark Graham,Trike Motorsports,Hard,1:52.004,+4.461,+26.225,Running
18,11,13,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.024,+0.441,+26.666,Running
18,12,11,-1,Sydney Aspen,Villiuride Racing,Hard,1:51.507,+1.075,+27.741,Running
18,13,14,1,Monica Niculescu,Dacia Racing Team,Medium,1:50.221,+0.081,+27.822,Running
18,14,15,1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:52.153,+1.290,+29.111,Running
18,15,12,-3,Clara Longo,Icarus,Hard,1:52.569,+0.050,+29.161,Running
18,16,16,0,Liesje Roser,Dacia Racing Team,Medium,1:50.205,+2.339,+31.500,Running
18,17,18,1,Aleksa Kozlov,LFL Engineering,Hard,1:51.916,+6.555,+38.056,Running
18,18,17,-1,Kanno Sora,LFL Engineering,Hard,1:51.101,+0.050,+38.106,Running
19,1,2,1,Jamar Henry,Trike Motorsports,Medium,1:51.101,-,-,Running
19,2,3,1,Berend Boer,Shell Motorsports,Medium,1:51.263,+0.212,+0.212,Running
19,3,4,1,Niamh Murphy,Racing Life,Soft,1:51.572,+1.825,+2.037,Running
19,4,5,1,Ye Li,Racing Life,Medium,1:52.120,+4.939,+6.976,Running
19,5,6,1,Al Fabet,Villiuride Racing,Medium,1:51.426,+3.355,+10.331,Running
19,6,7,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:52.074,+1.743,+12.074,Running
19,7,8,1,Aida Haque,Icarus,Medium,1:52.011,+3.936,+16.010,Running
19,8,9,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.567,+2.970,+18.980,Running
19,9,1,-8,Franc Abel,Shell Motorsports,Soft,1:51.340,+0.010,+18.990,Running
19,10,10,0,Mark Graham,Trike Motorsports,Hard,1:50.970,+3.855,+22.844,Running
19,11,12,1,Sydney Aspen,Villiuride Racing,Hard,1:51.407,+1.274,+24.118,Running
19,12,11,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.853,+0.050,+24.168,Running
19,13,15,2,Clara Longo,Icarus,Hard,1:50.773,+1.298,+25.465,Running
19,14,13,-1,Monica Niculescu,Dacia Racing Team,Medium,1:52.044,+0.050,+25.515,Running
19,15,14,-1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.507,+0.752,+26.268,Running
19,16,16,0,Liesje Roser,Dacia Racing Team,Medium,1:50.526,+1.408,+27.676,Running
19,17,18,1,Kanno Sora,LFL Engineering,Hard,1:51.434,+6.273,+33.949,Running
19,18,17,-1,Aleksa Kozlov,LFL Engineering,Hard,1:50.294,+0.050,+33.999,Running
20,1,2,1,Berend Boer,Shell Motorsports,Medium,1:51.002,-,-,Running
20,2,1,-1,Jamar Henry,Trike Motorsports,Medium,1:51.594,+0.379,+0.379,Running
20,3,3,0,Niamh Murphy,Racing Life,Soft,1:52.301,+2.744,+3.124,Running
20,4,4,0,Ye Li,Racing Life,Medium,1:51.848,+4.486,+7.610,Running
20,5,6,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.067,+3.394,+11.003,Running
20,6,5,-1,Al Fabet,Villiuride Racing,Medium,1:51.937,+0.050,+11.053,Running
20,7,9,2,Franc Abel,Shell Motorsports,Soft,1:49.393,+5.803,+16.856,Running
20,8,7,-1,Aida Haque,Icarus,Medium,1:52.111,+0.050,+16.906,Running
20,9,8,-1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.092,+1.951,+18.857,Running
20,10,10,0,Mark Graham,Trike Motorsports,Hard,1:51.052,+3.825,+22.682,Running
20,11,11,0,Sydney Aspen,Villiuride Racing,Hard,1:51.652,+0.987,+23.669,Running
20,12,12,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.765,+0.050,+23.719,Running
20,13,13,0,Clara Longo,Icarus,Hard,1:50.968,+1.315,+25.034,Running
20,14,14,0,Monica Niculescu,Dacia Racing Team,Medium,1:50.783,+0.050,+25.084,Running
20,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.104,+1.073,+26.157,Running
20,16,16,0,Liesje Roser,Dacia Racing Team,Medium,1:51.624,+1.928,+28.085,Running
20,17,17,0,Kanno Sora,LFL Engineering,Hard,1:50.531,+4.650,+32.735,Running
20,18,18,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.002,+0.050,+32.785,Running
21,1,2,1,Jamar Henry,Trike Motorsports,Medium,1:51.293,-,-,Running
21,2,1,-1,Berend Boer,Shell Motorsports,Medium,1:51.749,+0.076,+0.076,Running
21,3,4,1,Ye Li,Racing Life,Medium,1:51.035,+6.896,+6.972,Running
21,4,6,2,Al Fabet,Villiuride Racing,Medium,1:50.488,+2.896,+9.869,Running
21,5,5,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.870,+1.332,+11.201,Running
21,6,7,1,Franc Abel,Shell Motorsports,Soft,1:50.084,+4.067,+15.268,Running
21,7,8,1,Aida Haque,Icarus,Medium,1:50.631,+0.597,+15.865,Running
21,8,9,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.331,+1.650,+17.515,Running
21,9,12,3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.070,+4.601,+22.116,Running
21,10,10,0,Mark Graham,Trike Motorsports,Hard,1:51.328,+0.221,+22.337,Running
21,11,11,0,Sydney Aspen,Villiuride Racing,Hard,1:51.257,+0.324,+22.661,Running
21,12,14,2,Monica Niculescu,Dacia Racing Team,Medium,1:49.300,+0.050,+22.711,Running
21,13,3,-10,Niamh Murphy,Racing Life,Soft,1:50.828,+0.492,+23.203,Running
21,14,13,-1,Clara Longo,Icarus,Hard,1:52.037,+2.196,+25.399,Running
21,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.047,+0.133,+25.532,Running
21,16,16,0,Liesje Roser,Dacia Racing Team,Medium,1:51.867,+2.748,+28.279,Running
21,17,18,1,Aleksa Kozlov,LFL Engineering,Hard,1:50.241,+3.074,+31.354,Running
21,18,17,-1,Kanno Sora,LFL Engineering,Hard,1:50.625,+0.334,+31.688,Running
22,1,2,1,Berend Boer,Shell Motorsports,Medium,1:51.524,-,-,Running
22,2,1,-1,Jamar Henry,Trike Motorsports,Medium,1:51.064,+0.050,+0.050,Running
22,3,3,0,Ye Li,Racing Life,Medium,1:51.343,+7.251,+7.301,Running
22,4,4,0,Al Fabet,Villiuride Racing,Medium,1:49.740,+1.294,+8.595,Running
22,5,5,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.016,+1.608,+10.203,Running
22,6,6,0,Franc Abel,Shell Motorsports,Soft,1:50.465,+4.516,+14.719,Running
22,7,7,0,Aida Haque,Icarus,Medium,1:52.799,+2.931,+17.650,Running
22,8,8,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:52.750,+1.601,+19.251,Running
22,9,13,4,Niamh Murphy,Racing Life,Soft,1:49.144,+2.082,+21.333,Running
22,10,11,1,Sydney Aspen,Villiuride Racing,Hard,1:51.273,+0.931,+22.264,Running
22,11,12,1,Monica Niculescu,Dacia Racing Team,Medium,1:50.617,+0.050,+22.314,Running
22,12,9,-3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:52.103,+0.891,+23.205,Running
22,13,10,-3,Mark Graham,Trike Motorsports,Hard,1:52.703,+0.821,+24.026,Running
22,14,14,0,Clara Longo,Icarus,Hard,1:52.752,+2.862,+26.888,Running
22,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:52.420,+0.050,+26.938,Running
22,16,16,0,Liesje Roser,Dacia Racing Team,Medium,1:50.322,+0.650,+27.588,Running
22,17,17,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.085,+2.919,+30.507,Running
22,18,18,0,Kanno Sora,LFL Engineering,Hard,1:49.883,+0.050,+30.557,Running
23,1,2,1,Jamar Henry,Trike Motorsports,Medium,1:50.406,-,-,Running
23,2,1,-1,Berend Boer,Shell Motorsports,Medium,1:50.728,+0.272,+0.272,Running
23,3,3,0,Ye Li,Racing Life,Medium,1:51.651,+8.224,+8.496,Running
23,4,4,0,Al Fabet,Villiuride Racing,Medium,1:51.566,+1.209,+9.705,Running
23,5,6,1,Franc Abel,Shell Motorsports,Soft,1:50.041,+4.599,+14.303,Running
23,6,7,1,Aida Haque,Icarus,Medium,1:51.100,+3.990,+18.293,Running
23,7,9,2,Niamh Murphy,Racing Life,Soft,1:50.016,+1.742,+20.035,Running
23,8,8,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.290,+0.050,+20.085,Running
23,9,12,3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.803,+3.011,+23.096,Running
23,10,10,0,Sydney Aspen,Villiuride Racing,Hard,1:51.338,+0.050,+23.146,Running
23,11,11,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Running
23,12,13,1,Mark Graham,Trike Motorsports,Hard,1:51.314,+1.383,+24.883,Running
23,13,14,1,Clara Longo,Icarus,Hard,1:52.565,+3.510,+28.393,Running
23,14,15,1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.962,+0.050,+28.443,Running
23,15,16,1,Liesje Roser,Dacia Racing Team,Medium,1:51.904,+0.592,+29.035,Running
23,16,17,1,Aleksa Kozlov,LFL Engineering,Hard,1:52.691,+3.706,+32.741,Running
23,17,18,1,Kanno Sora,LFL Engineering,Hard,1:52.695,+0.054,+32.795,Running
23,18,5,-13,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.103,+1.054,+33.849,Running
24,1,2,1,Berend Boer,Shell Motorsports,Medium,1:50.855,-,-,Running
24,2,3,1,Ye Li,Racing Life,Medium,1:50.609,+7.979,+7.979,Running
24,3,4,1,Al Fabet,Villiuride Racing,Medium,1:51.894,+2.494,+10.473,Running
24,4,5,1,Franc Abel,Shell Motorsports,Soft,1:51.540,+4.244,+14.717,Running
24,5,7,2,Niamh Murphy,Racing Life,Soft,1:50.194,+4.386,+19.102,Running
24,6,6,0,Aida Haque,Icarus,Medium,1:52.580,+0.644,+19.747,Running
24,7,8,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.254,+0.465,+20.212,Running
24,8,1,-7,Jamar Henry,Trike Motorsports,Hard,1:52.121,+1.866,+22.079,Running
24,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.159,+0.050,+22.129,Running
24,10,10,0,Sydney Aspen,Villiuride Racing,Hard,1:51.952,+0.816,+22.945,Running
24,11,12,1,Mark Graham,Trike Motorsports,Hard,1:51.855,+2.667,+25.612,Running
24,12,14,2,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.495,+3.200,+28.812,Running
24,13,15,2,Liesje Roser,Dacia Racing Team,Medium,1:51.786,+0.883,+29.695,Running
24,14,13,-1,Clara Longo,Icarus,Hard,1:52.631,+0.203,+29.898,Running
24,15,17,2,Kanno Sora,LFL Engineering,Hard,1:50.485,+2.255,+32.154,Running
24,16,16,0,Aleksa Kozlov,LFL Engineering,Hard,1:52.232,+0.606,+32.759,Running
24,17,18,1,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.087,+0.050,+32.809,Running
24,18,11,-7,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
25,1,2,1,Ye Li,Racing Life,Medium,1:52.193,-,-,Running
25,2,4,2,Franc Abel,Shell Motorsports,Soft,1:49.575,+4.120,+4.120,Running
25,3,5,2,Niamh Murphy,Racing Life,Soft,1:49.590,+4.401,+8.521,Running
25,4,7,3,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.127,+1.647,+10.168,Running
25,5,8,3,Jamar Henry,Trike Motorsports,Hard,1:50.968,+2.707,+12.875,Running
25,6,1,-5,Berend Boer,Shell Motorsports,Hard,1:51.298,+0.251,+13.126,Running
25,7,10,3,Sydney Aspen,Villiuride Racing,Hard,1:50.451,+0.098,+13.224,Running
25,8,9,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.932,+0.665,+13.889,Running
25,9,11,2,Mark Graham,Trike Motorsports,Hard,1:50.726,+2.278,+16.167,Running
25,10,12,2,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:50.600,+3.073,+19.240,Running
25,11,13,2,Liesje Roser,Dacia Racing Team,Medium,1:50.747,+1.030,+20.270,Running
25,12,14,2,Clara Longo,Icarus,Hard,1:52.504,+1.961,+22.231,Running
25,13,3,-10,Al Fabet,Villiuride Racing,Hard,1:50.958,+1.028,+23.259,Running
25,14,16,2,Aleksa Kozlov,LFL Engineering,Hard,1:50.837,+0.166,+23.425,Running
25,15,17,2,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.099,+1.312,+24.737,Running
25,16,6,-10,Aida Haque,Icarus,Hard,1:52.687,+9.526,+34.262,Running
25,17,15,-2,Kanno Sora,LFL Engineering,Hard,1:50.145,+9.864,+44.127,Running
25,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
26,1,1,0,Ye Li,Racing Life,Medium,1:52.892,-,-,Running
26,2,2,0,Franc Abel,Shell Motorsports,Soft,1:51.039,+2.267,+2.267,Running
26,3,3,0,Niamh Murphy,Racing Life,Soft,1:50.001,+3.363,+5.630,Running
26,4,4,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.709,+2.356,+7.985,Running
26,5,7,2,Sydney Aspen,Villiuride Racing,Hard,1:50.741,+2.868,+10.853,Running
26,6,5,-1,Jamar Henry,Trike Motorsports,Hard,1:50.921,+0.050,+10.903,Running
26,7,6,-1,Berend Boer,Shell Motorsports,Hard,1:51.823,+0.261,+11.164,Running
26,8,8,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.217,+0.050,+11.214,Running
26,9,9,0,Mark Graham,Trike Motorsports,Hard,1:50.717,+2.778,+13.991,Running
26,10,11,1,Liesje Roser,Dacia Racing Team,Medium,1:49.711,+3.097,+17.089,Running
26,11,10,-1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:52.141,+1.400,+18.489,Running
26,12,12,0,Clara Longo,Icarus,Hard,1:51.867,+1.979,+20.467,Running
26,13,13,0,Al Fabet,Villiuride Racing,Hard,1:50.151,+0.050,+20.517,Running
26,14,14,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.809,+1.824,+22.342,Running
26,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.538,+0.040,+22.382,Running
26,16,16,0,Aida Haque,Icarus,Hard,1:50.067,+9.055,+31.438,Running
26,17,17,0,Kanno Sora,LFL Engineering,Hard,1:50.136,+9.933,+41.370,Running
26,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
27,1,1,0,Ye Li,Racing Life,Medium,1:51.158,-,-,Running
27,2,2,0,Franc Abel,Shell Motorsports,Soft,1:49.387,+0.496,+0.496,Running
27,3,3,0,Niamh Murphy,Racing Life,Soft,1:49.939,+3.915,+4.411,Running
27,4,4,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.376,+3.793,+8.204,Running
27,5,5,0,Sydney Aspen,Villiuride Racing,Hard,1:50.075,+1.566,+9.770,Running
27,6,7,1,Berend Boer,Shell Motorsports,Hard,1:49.816,+0.051,+9.822,Running
27,7,6,-1,Jamar Henry,Trike Motorsports,Hard,1:51.578,+1.501,+11.323,Running
27,8,8,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.801,+0.535,+11.857,Running
27,9,9,0,Mark Graham,Trike Motorsports,Hard,1:51.400,+2.376,+14.234,Running
27,10,10,0,Liesje Roser,Dacia Racing Team,Medium,1:49.783,+1.480,+15.714,Running
27,11,13,2,Al Fabet,Villiuride Racing,Hard,1:49.983,+2.935,+18.650,Running
27,12,11,-1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.368,+0.050,+18.700,Running
27,13,15,2,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.953,+2.891,+21.590,Running
27,14,12,-2,Clara Longo,Icarus,Hard,1:52.331,+0.050,+21.640,Running
27,15,14,-1,Aleksa Kozlov,LFL Engineering,Hard,1:52.025,+1.569,+23.210,Running
27,16,16,0,Aida Haque,Icarus,Hard,1:50.400,+7.470,+30.680,Running
27,17,17,0,Kanno Sora,LFL Engineering,Hard,1:51.022,+10.555,+41.235,Running
27,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
28,1,1,0,Ye Li,Racing Life,Medium,1:51.588,-,-,Running
28,2,2,0,Franc Abel,Shell Motorsports,Soft,1:51.256,+0.163,+0.163,Running
28,3,3,0,Niamh Murphy,Racing Life,Soft,1:50.729,+3.388,+3.551,Running
28,4,4,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:52.742,+5.591,+9.142,Running
28,5,6,1,Berend Boer,Shell Motorsports,Hard,1:50.959,+0.050,+9.192,Running
28,6,7,1,Jamar Henry,Trike Motorsports,Hard,1:49.813,+0.355,+9.547,Running
28,7,5,-2,Sydney Aspen,Villiuride Racing,Hard,1:51.503,+0.137,+9.685,Running
28,8,8,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.319,+0.903,+10.588,Running
28,9,9,0,Mark Graham,Trike Motorsports,Hard,1:50.853,+2.910,+13.499,Running
28,10,10,0,Liesje Roser,Dacia Racing Team,Medium,1:50.197,+0.825,+14.323,Running
28,11,11,0,Al Fabet,Villiuride Racing,Hard,1:50.435,+3.173,+17.496,Running
28,12,12,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:50.613,+0.229,+17.725,Running
28,13,13,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.091,+3.368,+21.093,Running
28,14,14,0,Clara Longo,Icarus,Hard,1:51.781,+0.740,+21.833,Running
28,15,15,0,Aleksa Kozlov,LFL Engineering,Hard,1:52.251,+2.039,+23.872,Running
28,16,16,0,Aida Haque,Icarus,Hard,1:52.359,+7.578,+31.451,Running
28,17,17,0,Kanno Sora,LFL Engineering,Hard,1:52.617,+10.813,+42.264,Running
28,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
29,1,2,1,Franc Abel,Shell Motorsports,Soft,1:50.862,-,-,Running
29,2,3,1,Niamh Murphy,Racing Life,Soft,1:49.802,+2.328,+2.328,Running
29,3,5,2,Berend Boer,Shell Motorsports,Hard,1:51.000,+6.002,+8.330,Running
29,4,6,2,Jamar Henry,Trike Motorsports,Hard,1:49.858,+0.050,+8.380,Running
29,5,8,3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.003,+1.186,+9.566,Running
29,6,7,1,Sydney Aspen,Villiuride Racing,Hard,1:51.225,+0.319,+9.885,Running
29,7,4,-3,Eli Huertez,Pulang Kabayo Racing,Medium,1:52.516,+0.748,+10.634,Running
29,8,10,2,Liesje Roser,Dacia Racing Team,Medium,1:49.909,+2.574,+13.207,Running
29,9,9,0,Mark Graham,Trike Motorsports,Hard,1:50.807,+0.074,+13.281,Running
29,10,12,2,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.234,+3.875,+17.156,Running
29,11,11,0,Al Fabet,Villiuride Racing,Hard,1:50.734,+0.050,+17.206,Running
29,12,13,1,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.655,+3.517,+20.723,Running
29,13,15,2,Aleksa Kozlov,LFL Engineering,Hard,1:50.305,+1.947,+22.670,Running
29,14,1,-13,Ye Li,Racing Life,Hard,1:51.745,+0.050,+22.720,Running
29,15,14,-1,Clara Longo,Icarus,Hard,1:52.864,+0.382,+23.103,Running
29,16,16,0,Aida Haque,Icarus,Hard,1:51.959,+9.282,+32.385,Running
29,17,17,0,Kanno Sora,LFL Engineering,Hard,1:51.009,+9.862,+42.247,Running
29,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
30,1,1,0,Franc Abel,Shell Motorsports,Soft,1:51.199,-,-,Running
30,2,2,0,Niamh Murphy,Racing Life,Soft,1:50.142,+1.271,+1.271,Running
30,3,4,1,Jamar Henry,Trike Motorsports,Hard,1:51.000,+6.416,+7.687,Running
30,4,3,-1,Berend Boer,Shell Motorsports,Hard,1:50.606,+0.050,+7.737,Running
30,5,5,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.005,+1.634,+9.372,Running
30,6,6,0,Sydney Aspen,Villiuride Racing,Hard,1:50.978,+0.292,+9.664,Running
30,7,7,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.875,+0.646,+10.310,Running
30,8,8,0,Liesje Roser,Dacia Racing Team,Medium,1:49.718,+1.416,+11.726,Running
30,9,9,0,Mark Graham,Trike Motorsports,Hard,1:51.121,+1.477,+13.203,Running
30,10,11,1,Al Fabet,Villiuride Racing,Hard,1:50.073,+2.877,+16.080,Running
30,11,10,-1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.843,+1.720,+17.799,Running
30,12,14,2,Ye Li,Racing Life,Hard,1:51.124,+4.293,+22.093,Running
30,13,12,-1,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.619,+0.050,+22.143,Running
30,14,13,-1,Aleksa Kozlov,LFL Engineering,Hard,1:51.479,+0.453,+22.596,Running
30,15,15,0,Clara Longo,Icarus,Hard,1:52.059,+1.368,+23.963,Running
30,16,16,0,Aida Haque,Icarus,Hard,1:50.779,+8.002,+31.965,Running
30,17,17,0,Kanno Sora,LFL Engineering,Hard,1:50.253,+9.337,+41.302,Running
30,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
31,1,1,0,Franc Abel,Shell Motorsports,Soft,1:49.739,-,-,Running
31,2,2,0,Niamh Murphy,Racing Life,Soft,1:50.038,+1.570,+1.570,Running
31,3,3,0,Jamar Henry,Trike Motorsports,Hard,1:50.348,+6.726,+8.296,Running
31,4,4,0,Berend Boer,Shell Motorsports,Hard,1:50.895,+0.596,+8.893,Running
31,5,6,1,Sydney Aspen,Villiuride Racing,Hard,1:51.324,+1.235,+10.127,Running
31,6,7,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.607,+0.050,+10.177,Running
31,7,5,-2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.751,+1.207,+11.384,Running
31,8,8,0,Liesje Roser,Dacia Racing Team,Medium,1:50.629,+1.232,+12.616,Running
31,9,9,0,Mark Graham,Trike Motorsports,Hard,1:51.481,+2.329,+14.944,Running
31,10,10,0,Al Fabet,Villiuride Racing,Hard,1:50.682,+2.078,+17.022,Running
31,11,11,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:51.569,+2.607,+19.629,Running
31,12,14,2,Aleksa Kozlov,LFL Engineering,Hard,1:50.180,+3.407,+23.036,Running
31,13,13,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.720,+0.088,+23.124,Running
31,14,12,-2,Ye Li,Racing Life,Hard,1:51.943,+1.172,+24.296,Running
31,15,15,0,Clara Longo,Icarus,Hard,1:53.106,+3.034,+27.330,Running
31,16,16,0,Aida Haque,Icarus,Hard,1:51.282,+6.178,+33.508,Running
31,17,17,0,Kanno Sora,LFL Engineering,Hard,1:51.320,+9.375,+42.882,Running
31,18,18,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.923,+0.355,+23.501,Mechanical failure on lap 24
32,1,1,0,Franc Abel,Shell Motorsports,Soft,1:51.108,-,-,Running
32,2,2,0,Niamh Murphy,Racing Life,Soft,1:51.809,+2.271,+2.271,Running
32,3,3,0,Jamar Henry,Trike Motorsports,Hard,1:51.045,+5.962,+8.234,Running
32,4,6,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.990,+0.342,+8.576,Running
32,5,4,-1,Berend Boer,Shell Motorsports,Hard,1:50.841,+0.050,+8.626,Running
32,6,5,-1,Sydney Aspen,Villiuride Racing,Hard,1:51.240,+1.634,+10.259,Running
32,7,7,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.452,+1.283,+11.543,Running
32,8,8,0,Liesje Roser,Dacia Racing Team,Medium,1:50.085,+0.050,+11.593,Running
32,9,9,0,Mark Graham,Trike Motorsports,Hard,1:50.084,+2.328,+13.920,Running
32,10,10,0,Al Fabet,Villiuride Racing,Hard,1:50.368,+2.362,+16.282,Running
32,11,11,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:50.097,+2.336,+18.618,Running
32,12,12,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.483,+3.793,+22.411,Running
32,13,13,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.161,+0.766,+23.177,Running
32,14,14,0,Ye Li,Racing Life,Hard,1:51.298,+1.309,+24.486,Running
32,15,15,0,Clara Longo,Icarus,Hard,1:50.786,+2.523,+27.008,Running
32,16,16,0,Aida Haque,Icarus,Hard,1:51.545,+6.937,+33.945,Running
32,17,17,0,Kanno Sora,LFL Engineering,Hard,1:50.880,+8.709,+42.654,Running
