Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
14,19,19,0,Erwin Kramer,OHSN Racing,Hard,1:24.239,+3.144,+29.198,Running
14,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
15,1,1,0,Sydney Aspen,Villiuride Racing,Soft,1:24.163,-,-,Running
15,2,2,0,Jamar Henry,Trike Motorsports,Soft,1:23.773,+2.852,+2.852,Running
15,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.197,+2.690,+5.542,Running
15,4,4,0,Berend Boer,Orange Wheel Racing,Soft,1:24.255,+1.037,+6.579,Running
15,5,6,1,Monica Niculescu,Dacia Racing Team,Soft,1:25.192,+2.523,+9.102,Running
15,6,5,-1,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.014,+0.050,+9.152,Running
15,7,7,0,Ye Li,Racing Life,Soft,1:24.438,+0.305,+9.457,Running
15,8,9,1,Aleksa Kozlov,LFL Engineering,Soft,1:24.508,+2.684,+12.141,Running
15,9,10,1,Franc Abel,Orange Wheel Racing,Medium,1:23.993,+0.751,+12.892,Running
15,10,8,-2,Fidan Basak,Pulang Kabayo Racing,Soft,1:25.531,+0.222,+13.114,Running
15,11,12,1,Al Fabet,Villiuride Racing,Hard,1:24.781,+1.772,+14.886,Running
15,12,11,-1,Mark Graham,Trike Motorsports,Medium,1:25.198,+0.366,+15.252,Running
15,13,13,0,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:24.854,+2.308,+17.561,Running
15,14,14,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:23.959,+1.656,+19.217,Running
15,15,17,2,Liesje Roser,Dacia Racing Team,Medium,1:23.751,+2.175,+21.392,Running
15,16,15,-1,Kanno Sora,LFL Engineering,Hard,1:25.921,+0.050,+21.442,Running
15,17,16,-1,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.098,+0.578,+22.019,Running
15,18,18,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:24.509,+4.380,+26.400,Running
15,19,19,0,Erwin Kramer,OHSN Racing,Hard,1:25.806,+4.441,+30.841,Running
15,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
16,1,1,0,Sydney Aspen,Villiuride Racing,Soft,1:25.629,-,-,Running
16,2,2,0,Jamar Henry,Trike Motorsports,Soft,1:24.412,+1.634,+1.634,Running
16,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:23.979,+2.258,+3.892,Running
16,4,4,0,Berend Boer,Orange Wheel Racing,Soft,1:23.572,+0.629,+4.522,Running
16,5,5,0,Monica Niculescu,Dacia Racing Team,Soft,1:25.725,+3.631,+8.152,Running
16,6,6,0,Aida Haque,Scuderia Ivanov Racing,Soft,1:24.679,+0.050,+8.202,Running
16,7,7,0,Ye Li,Racing Life,Soft,1:25.588,+1.214,+9.417,Running
16,8,10,2,Fidan Basak,Pulang Kabayo Racing,Soft,1:24.277,+2.345,+11.761,Running
16,9,9,0,Franc Abel,Orange Wheel Racing,Medium,1:25.678,+0.009,+11.770,Running
16,10,8,-2,Aleksa Kozlov,LFL Engineering,Soft,1:25.308,+0.050,+11.820,Running
16,11,12,1,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Running
16,12,11,-1,Al Fabet,Villiuride Racing,Hard,1:25.886,+1.566,+15.143,Running
16,13,13,0,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:24.438,+1.227,+16.370,Running
16,14,14,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:24.793,+2.011,+18.381,Running
16,15,16,1,Kanno Sora,LFL Engineering,Hard,1:24.703,+2.134,+20.515,Running
16,16,15,-1,Liesje Roser,Dacia Racing Team,Medium,1:26.007,+1.254,+21.769,Running
16,17,17,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.079,+0.699,+22.469,Running
16,18,18,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:24.526,+2.827,+25.296,Running
16,19,19,0,Erwin Kramer,OHSN Racing,Hard,1:24.101,+4.016,+29.313,Running
16,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
17,1,1,0,Sydney Aspen,Villiuride Racing,Soft,1:25.775,-,-,Running
17,2,3,1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:25.734,+3.852,+3.852,Running
17,3,4,1,Berend Boer,Orange Wheel Racing,Soft,1:25.794,+0.689,+4.541,Running
17,4,6,2,Aida Haque,Scuderia Ivanov Racing,Soft,1:25.719,+3.606,+8.146,Running
17,5,7,2,Ye Li,Racing Life,Soft,1:25.500,+0.996,+9.143,Running
17,6,10,4,Aleksa Kozlov,LFL Engineering,Soft,1:24.835,+1.739,+10.881,Running
17,7,9,2,Franc Abel,Orange Wheel Racing,Medium,1:25.152,+0.267,+11.148,Running
17,8,12,4,Al Fabet,Villiuride Racing,Hard,1:26.217,+4.093,+15.241,Running
17,9,13,4,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:24.696,+0.050,+15.291,Running
17,10,14,4,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:24.166,+0.245,+15.536,Running
17,11,16,5,Liesje Roser,Dacia Racing Team,Medium,1:24.549,+5.008,+20.544,Running
17,12,2,-10,Jamar Henry,Trike Motorsports,Medium,1:24.155,+0.457,+21.001,Running
17,13,15,2,Kanno Sora,LFL Engineering,Hard,1:26.311,+0.050,+21.051,Running
17,14,17,3,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.633,+1.276,+22.327,Running
17,15,18,3,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.219,+2.413,+24.741,Running
17,16,19,3,Erwin Kramer,OHSN Racing,Hard,1:25.643,+4.152,+28.893,Running
17,17,5,-12,Monica Niculescu,Dacia Racing Team,Medium,1:24.565,+0.050,+28.943,Running
17,18,8,-10,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.963,+4.007,+32.950,Running
17,19,11,-8,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
17,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
18,1,2,1,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:24.993,-,-,Running
18,2,5,3,Ye Li,Racing Life,Soft,1:25.209,+5.507,+5.507,Running
18,3,7,4,Franc Abel,Orange Wheel Racing,Medium,1:25.026,+1.822,+7.330,Running
18,4,10,6,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:24.360,+3.721,+11.051,Running
18,5,8,3,Al Fabet,Villiuride Racing,Hard,1:24.683,+0.028,+11.079,Running
18,6,9,3,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:25.383,+0.750,+11.829,Running
18,7,12,5,Jamar Henry,Trike Motorsports,Medium,1:24.589,+4.917,+16.746,Running
18,8,13,5,Kanno Sora,LFL Engineering,Hard,1:24.774,+0.235,+16.981,Running
18,9,11,2,Liesje Roser,Dacia Racing Team,Medium,1:25.392,+0.110,+17.091,Running
18,10,14,4,Eli Huertez,Pulang Kabayo Racing,Hard,1:24.288,+0.680,+17.771,Running
18,11,1,-10,Sydney Aspen,Villiuride Racing,Medium,1:25.154,+0.539,+18.310,Running
18,12,15,3,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:24.867,+2.453,+20.763,Running
18,13,3,-10,Berend Boer,Orange Wheel Racing,Medium,1:26.128,+3.061,+23.825,Running
18,14,17,3,Monica Niculescu,Dacia Racing Team,Medium,1:25.659,+1.298,+25.122,Running
18,15,16,1,Erwin Kramer,OHSN Racing,Hard,1:25.124,+0.050,+25.172,Running
18,16,4,-12,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.894,+2.023,+27.196,Running
18,17,18,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.719,+2.630,+29.825,Running
18,18,6,-12,Aleksa Kozlov,LFL Engineering,Medium,1:26.238,+0.450,+30.275,Running
18,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
18,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
19,1,3,2,Franc Abel,Orange Wheel Racing,Medium,1:24.439,-,-,Running
19,2,4,2,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:24.402,+3.583,+3.583,Running
19,3,5,2,Al Fabet,Villiuride Racing,Hard,1:24.323,+0.050,+3.633,Running
19,4,6,2,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:25.489,+1.916,+5.549,Running
19,5,9,4,Liesje Roser,Dacia Racing Team,Medium,1:23.830,+3.604,+9.152,Running
19,6,7,1,Jamar Henry,Trike Motorsports,Medium,1:24.628,+0.452,+9.604,Running
19,7,8,1,Kanno Sora,LFL Engineering,Hard,1:26.086,+1.694,+11.298,Running
19,8,11,3,Sydney Aspen,Villiuride Racing,Medium,1:24.841,+0.084,+11.382,Running
19,9,10,1,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.381,+0.000,+11.383,Running
19,10,12,2,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:24.749,+2.361,+13.744,Running
19,11,13,2,Berend Boer,Orange Wheel Racing,Medium,1:24.918,+3.133,+16.877,Running
19,12,1,-11,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:26.696,+0.050,+16.927,Running
19,13,14,1,Monica Niculescu,Dacia Racing Team,Medium,1:24.975,+1.402,+18.328,Running
19,14,16,2,Aida Haque,Scuderia Ivanov Racing,Medium,1:23.436,+0.468,+18.796,Running
19,15,15,0,Erwin Kramer,OHSN Racing,Hard,1:25.443,+0.050,+18.846,Running
19,16,2,-14,Ye Li,Racing Life,Medium,1:26.201,+3.093,+21.939,Running
19,17,18,1,Aleksa Kozlov,LFL Engineering,Medium,1:25.864,+1.998,+23.938,Running
19,18,17,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.931,+0.050,+23.988,Running
19,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
19,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
20,1,1,0,Franc Abel,Orange Wheel Racing,Medium,1:25.038,-,-,Running
20,2,3,1,Al Fabet,Villiuride Racing,Hard,1:25.951,+3.950,+3.950,Running
20,3,2,-1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:25.455,+0.050,+4.000,Running
20,4,4,0,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:25.169,+1.679,+5.680,Running
20,5,6,1,Jamar Henry,Trike Motorsports,Medium,1:24.013,+2.709,+8.389,Running
20,6,5,-1,Liesje Roser,Dacia Racing Team,Medium,1:24.324,+0.050,+8.439,Running
20,7,7,0,Kanno Sora,LFL Engineering,Hard,1:24.063,+1.885,+10.323,Running
20,8,8,0,Sydney Aspen,Villiuride Racing,Medium,1:25.419,+1.439,+11.763,Running
20,9,9,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.298,+0.880,+12.642,Running
20,10,10,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:26.072,+2.135,+14.778,Running
20,11,12,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:23.610,+0.720,+15.498,Running
20,12,13,1,Monica Niculescu,Dacia Racing Team,Medium,1:22.830,+0.622,+16.121,Running
20,13,11,-2,Berend Boer,Orange Wheel Racing,Medium,1:25.393,+1.111,+17.231,Running
20,14,15,1,Erwin Kramer,OHSN Racing,Hard,1:24.730,+0.712,+17.943,Running
20,15,14,-1,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.235,+0.050,+17.993,Running
20,16,16,0,Ye Li,Racing Life,Medium,1:25.442,+4.351,+22.344,Running
20,17,17,0,Aleksa Kozlov,LFL Engineering,Medium,1:23.695,+0.251,+22.595,Running
20,18,18,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.877,+2.232,+24.826,Running
20,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
20,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
21,1,1,0,Franc Abel,Orange Wheel Racing,Medium,1:24.241,-,-,Running
21,2,3,1,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:25.307,+3.904,+3.904,Running
21,3,2,-1,Al Fabet,Villiuride Racing,Hard,1:24.245,+0.050,+3.954,Running
21,4,4,0,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:25.965,+3.449,+7.403,Running
21,5,5,0,Jamar Henry,Trike Motorsports,Medium,1:24.818,+1.562,+8.966,Running
21,6,6,0,Liesje Roser,Dacia Racing Team,Medium,1:25.013,+0.245,+9.211,Running
21,7,8,1,Sydney Aspen,Villiuride Racing,Medium,1:23.565,+1.876,+11.087,Running
21,8,7,-1,Kanno Sora,LFL Engineering,Hard,1:26.566,+1.562,+12.649,Running
21,9,11,2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.527,+2.144,+14.793,Running
21,10,9,-1,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.441,+0.050,+14.843,Running
21,11,10,-1,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.549,+1.243,+16.086,Running
21,12,13,1,Berend Boer,Orange Wheel Racing,Medium,1:23.348,+0.252,+16.339,Running
21,13,12,-1,Monica Niculescu,Dacia Racing Team,Medium,1:24.872,+0.413,+16.752,Running
21,14,14,0,Erwin Kramer,OHSN Racing,Hard,1:24.577,+1.527,+18.279,Running
21,15,15,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.669,+0.142,+18.421,Running
21,16,17,1,Aleksa Kozlov,LFL Engineering,Medium,1:22.781,+2.714,+21.135,Running
21,17,16,-1,Ye Li,Racing Life,Medium,1:25.906,+2.874,+24.009,Running
21,18,18,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.094,+1.671,+25.680,Running
21,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
21,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
22,1,1,0,Franc Abel,Orange Wheel Racing,Medium,1:24.348,-,-,Running
22,2,2,0,Ananda Chohan,Mercedes AMG Motorsport,Medium,1:25.654,+4.949,+4.949,Running
22,3,3,0,Al Fabet,Villiuride Racing,Hard,1:25.394,+0.050,+4.999,Running
22,4,4,0,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:24.556,+2.612,+7.612,Running
22,5,5,0,Jamar Henry,Trike Motorsports,Medium,1:24.266,+1.272,+8.884,Running
22,6,7,1,Sydney Aspen,Villiuride Racing,Medium,1:23.497,+1.352,+10.236,Running
22,7,6,-1,Liesje Roser,Dacia Racing Team,Medium,1:26.290,+0.917,+11.152,Running
22,8,8,0,Kanno Sora,LFL Engineering,Hard,1:24.856,+2.005,+13.157,Running
22,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.773,+2.060,+15.217,Running
22,10,13,3,Monica Niculescu,Dacia Racing Team,Medium,1:23.752,+0.939,+16.156,Running
22,11,11,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:24.639,+0.220,+16.376,Running
22,12,10,-2,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.029,+0.147,+16.524,Running
22,13,12,-1,Berend Boer,Orange Wheel Racing,Medium,1:24.765,+0.232,+16.756,Running
22,14,14,0,Erwin Kramer,OHSN Racing,Hard,1:24.078,+1.253,+18.009,Running
22,15,15,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.157,+0.221,+18.230,Running
22,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:25.670,+4.227,+22.457,Running
22,17,17,0,Ye Li,Racing Life,Medium,1:24.024,+1.228,+23.685,Running
22,18,18,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.551,+3.198,+26.883,Running
22,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
22,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
23,1,1,0,Franc Abel,Orange Wheel Racing,Medium,1:24.776,-,-,Running
23,2,3,1,Al Fabet,Villiuride Racing,Hard,1:25.303,+5.526,+5.526,Running
23,3,4,1,Thorleif Valtyrsdotter,OHSN Racing,Medium,1:24.529,+1.838,+7.364,Running
23,4,6,2,Sydney Aspen,Villiuride Racing,Medium,1:23.703,+1.799,+9.163,Running
23,5,5,0,Jamar Henry,Trike Motorsports,Medium,1:25.166,+0.111,+9.273,Running
23,6,7,1,Liesje Roser,Dacia Racing Team,Medium,1:25.555,+2.658,+11.931,Running
23,7,8,1,Kanno Sora,LFL Engineering,Hard,1:24.879,+1.329,+13.260,Running
23,8,13,5,Berend Boer,Orange Wheel Racing,Medium,1:23.893,+2.356,+15.616,Running
23,9,9,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.225,+0.050,+15.666,Running
23,10,11,1,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:24.992,+0.926,+16.593,Running
23,11,10,-1,Monica Niculescu,Dacia Racing Team,Medium,1:25.295,+0.083,+16.675,Running
23,12,15,3,Aida Haque,Scuderia Ivanov Racing,Medium,1:23.681,+0.460,+17.135,Running
23,13,12,-1,Eli Huertez,Pulang Kabayo Racing,Hard,1:26.238,+0.851,+17.986,Running
23,14,14,0,Erwin Kramer,OHSN Racing,Hard,1:25.165,+0.412,+18.398,Running
23,15,17,2,Ye Li,Racing Life,Medium,1:24.128,+4.271,+22.669,Running
23,16,16,0,Aleksa Kozlov,LFL Engineering,Medium,1:25.038,+0.050,+22.719,Running
23,17,18,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:23.642,+3.030,+25.749,Running
23,18,2,-16,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.084,+0.508,+26.257,Running
23,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
23,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
24,1,1,0,Franc Abel,Orange Wheel Racing,Medium,1:24.649,-,-,Running
24,2,2,0,Al Fabet,Villiuride Racing,Hard,1:25.728,+6.606,+6.606,Running
24,3,5,2,Jamar Henry,Trike Motorsports,Medium,1:24.320,+2.339,+8.945,Running
24,4,4,0,Sydney Aspen,Villiuride Racing,Medium,1:25.377,+0.946,+9.891,Running
24,5,7,2,Kanno Sora,LFL Engineering,Hard,1:24.920,+3.640,+13.531,Running
24,6,9,3,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.628,+2.114,+15.645,Running
24,7,12,5,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.148,+0.990,+16.635,Running
24,8,8,0,Berend Boer,Orange Wheel Racing,Medium,1:26.110,+0.175,+16.810,Running
24,9,11,2,Monica Niculescu,Dacia Racing Team,Medium,1:24.833,+0.050,+16.860,Running
24,10,10,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:26.348,+1.432,+18.292,Running
24,11,13,2,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.170,+0.215,+18.507,Running
24,12,14,2,Erwin Kramer,OHSN Racing,Hard,1:25.601,+0.843,+19.351,Running
24,13,15,2,Ye Li,Racing Life,Medium,1:24.807,+3.477,+22.828,Running
24,14,16,2,Aleksa Kozlov,LFL Engineering,Medium,1:25.341,+0.584,+23.412,Running
24,15,18,3,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:23.936,+2.132,+25.544,Running
24,16,17,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.877,+0.434,+25.978,Running
24,17,3,-14,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.952,+4.690,+30.668,Running
24,18,6,-12,Liesje Roser,Dacia Racing Team,Hard,1:26.707,+5.321,+35.990,Running
24,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
24,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
25,1,2,1,Al Fabet,Villiuride Racing,Hard,1:26.317,-,-,Running
25,2,3,1,Jamar Henry,Trike Motorsports,Medium,1:23.935,+0.050,+0.050,Running
25,3,4,1,Sydney Aspen,Villiuride Racing,Medium,1:25.552,+2.563,+2.613,Running
25,4,5,1,Kanno Sora,LFL Engineering,Hard,1:24.619,+2.707,+5.320,Running
25,5,9,4,Monica Niculescu,Dacia Racing Team,Medium,1:24.411,+2.177,+7.497,Running
25,6,6,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.732,+0.050,+7.547,Running
25,7,8,1,Berend Boer,Orange Wheel Racing,Medium,1:25.508,+0.844,+8.391,Running
25,8,7,-1,Aida Haque,Scuderia Ivanov Racing,Medium,1:25.894,+1.308,+9.699,Running
25,9,11,2,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.226,+1.205,+10.903,Running
25,10,10,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.889,+0.448,+11.351,Running
25,11,12,1,Erwin Kramer,OHSN Racing,Hard,1:25.628,+0.797,+12.148,Running
25,12,1,-11,Franc Abel,Orange Wheel Racing,Hard,1:26.131,+3.152,+15.301,Running
25,13,14,1,Aleksa Kozlov,LFL Engineering,Medium,1:25.102,+0.383,+15.684,Running
25,14,13,-1,Ye Li,Racing Life,Medium,1:25.848,+0.161,+15.845,Running
25,15,15,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.196,+2.065,+17.910,Running
25,16,16,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.763,+0.001,+17.911,Running
25,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.380,+4.307,+22.218,Running
25,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.405,+5.347,+27.565,Running
25,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
25,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
26,1,2,1,Jamar Henry,Trike Motorsports,Medium,1:25.322,-,-,Running
26,2,1,-1,Al Fabet,Villiuride Racing,Hard,1:25.255,+0.050,+0.050,Running
26,3,3,0,Sydney Aspen,Villiuride Racing,Medium,1:24.246,+1.604,+1.654,Running
26,4,4,0,Kanno Sora,LFL Engineering,Hard,1:25.256,+3.717,+5.371,Running
26,5,6,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:24.106,+1.077,+6.448,Running
26,6,5,-1,Monica Niculescu,Dacia Racing Team,Medium,1:24.783,+0.627,+7.075,Running
26,7,7,0,Berend Boer,Orange Wheel Racing,Medium,1:25.204,+1.315,+8.390,Running
26,8,8,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.113,+0.217,+8.607,Running
26,9,10,1,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.596,+2.082,+10.689,Running
26,10,9,-1,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.041,+0.050,+10.739,Running
26,11,11,0,Erwin Kramer,OHSN Racing,Hard,1:26.451,+2.656,+13.395,Running
26,12,14,2,Ye Li,Racing Life,Medium,1:24.030,+1.276,+14.670,Running
26,13,12,-1,Franc Abel,Orange Wheel Racing,Hard,1:25.503,+0.928,+15.598,Running
26,14,13,-1,Aleksa Kozlov,LFL Engineering,Medium,1:25.614,+0.494,+16.093,Running
26,15,16,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:25.011,+1.145,+17.237,Running
26,16,15,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:24.582,+0.050,+17.287,Running
26,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:24.671,+4.396,+21.683,Running
26,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:26.108,+6.784,+28.468,Running
26,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
26,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
27,1,1,0,Jamar Henry,Trike Motorsports,Medium,1:24.362,-,-,Running
27,2,2,0,Al Fabet,Villiuride Racing,Hard,1:25.462,+1.150,+1.150,Running
27,3,3,0,Sydney Aspen,Villiuride Racing,Medium,1:24.198,+0.341,+1.491,Running
27,4,4,0,Kanno Sora,LFL Engineering,Hard,1:23.329,+2.847,+4.338,Running
27,5,5,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.493,+2.094,+6.433,Running
27,6,6,0,Monica Niculescu,Dacia Racing Team,Medium,1:23.770,+0.050,+6.483,Running
27,7,7,0,Berend Boer,Orange Wheel Racing,Medium,1:24.289,+1.773,+8.256,Running
27,8,8,0,Aida Haque,Scuderia Ivanov Racing,Medium,1:24.061,+0.050,+8.306,Running
27,9,10,1,Eli Huertez,Pulang Kabayo Racing,Hard,1:24.384,+2.455,+10.762,Running
27,10,9,-1,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.121,+0.687,+11.449,Running
27,11,11,0,Erwin Kramer,OHSN Racing,Hard,1:24.950,+2.535,+13.983,Running
27,12,12,0,Ye Li,Racing Life,Medium,1:24.736,+1.062,+15.045,Running
27,13,14,1,Aleksa Kozlov,LFL Engineering,Medium,1:24.413,+1.099,+16.144,Running
27,14,13,-1,Franc Abel,Orange Wheel Racing,Hard,1:25.788,+0.880,+17.025,Running
27,15,15,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.344,+0.195,+17.220,Running
27,16,16,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:25.894,+1.599,+18.819,Running
27,17,17,0,Thorleif Valtyrsdotter,OHSN Racing,Hard,1:25.158,+3.660,+22.479,Running
27,18,18,0,Liesje Roser,Dacia Racing Team,Hard,1:24.709,+6.335,+28.815,Running
27,19,19,0,Mark Graham,Trike Motorsports,Medium,1:23.954,+1.757,+13.577,Crashed on lap 17
27,20,20,0,Niamh Murphy,Racing Life,Medium,1:24.240,+0.050,+11.808,Crashed on lap 10
28,1,1,0,Jamar Henry,Trike Motorsports,Medium,1:24.925,-,-,Running
28,2,2,0,Al Fabet,Villiuride Racing,Hard,1:24.404,+0.629,+0.629,Running
28,3,3,0,Sydney Aspen,Villiuride Racing,Medium,1:24.583,+0.520,+1.149,Running
28,4,4,0,Kanno Sora,LFL Engineering,Hard,1:24.735,+3.000,+4.148,Running
28,5,6,1,Monica Niculescu,Dacia Racing Team,Medium,1:24.143,+1.553,+5.701,Running
28,6,8,2,Aida Haque,Scuderia Ivanov Racing,Medium,1:23.443,+1.123,+6.823,Running
28,7,5,-2,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:25.924,+0.608,+7.431,Running
28,8,7,-1,Berend Boer,Orange Wheel Racing,Medium,1:24.727,+0.627,+8.058,Running
28,9,9,0,Eli Huertez,Pulang Kabayo Racing,Hard,1:25.511,+3.290,+11.348,Running
28,10,10,0,Nelson Ramsey,Scuderia Ivanov Racing,Hard,1:25.775,+0.950,+12.298,Running
28,11,12,1,Ye Li,Racing Life,Medium,1:23.881,+1.703,+14.001,Running
28,12,11,-1,Erwin Kramer,OHSN Racing,Hard,1:26.310,+1.368,+15.368,Running
28,13,15,2,Fidan Basak,Pulang Kabayo Racing,Medium,1:24.644,+0.767,+16.135,Running
28,14,13,-1,Aleksa Kozlov,LFL Engineering,Medium,1:24.966,+0.050,+16.185,Running
28,15,14,-1,Franc Abel,Orange Wheel Racing,Hard,1:25.796,+0.704,+16.889,Running
