Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
16,15,9,-6,Liesje Roser,Dacia Racing Team,Medium,1:50.830,+1.381,+35.542,Running
16,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
16,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
16,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
17,1,2,1,Berend Boer,Shell Motorsports,Soft,1:50.292,-,-,Running
17,2,1,-1,Ye Li,Racing Life,Soft,1:52.139,+0.050,+0.050,Running
17,3,3,0,Aida Haque,Icarus,Soft,1:49.552,+3.301,+3.351,Running
17,4,4,0,Kanno Sora,LFL Engineering,Medium,1:51.501,+6.249,+9.600,Running
17,5,7,2,Franc Abel,Shell Motorsports,Hard,1:50.074,+2.669,+12.268,Running
17,6,5,-1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.587,+0.050,+12.318,Running
17,7,6,-1,Al Fabet,Villiuride Racing,Medium,1:51.597,+1.478,+13.797,Running
17,8,8,0,Niamh Murphy,Racing Life,Medium,1:51.430,+6.215,+20.011,Running
17,9,9,0,Mark Graham,Trike Motorsports,Hard,1:51.693,+0.314,+20.325,Running
17,10,10,0,Monica Niculescu,Dacia Racing Team,Medium,1:50.217,+1.313,+21.638,Running
17,11,12,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:49.999,+1.655,+23.293,Running
17,12,11,-1,Clara Longo,Icarus,Hard,1:52.557,+1.197,+24.490,Running
17,13,13,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.660,+1.957,+26.448,Running
17,14,14,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.282,+5.906,+32.354,Running
17,15,15,0,Liesje Roser,Dacia Racing Team,Medium,1:51.691,+2.790,+35.144,Running
17,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
17,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
17,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
18,1,2,1,Ye Li,Racing Life,Soft,1:51.017,-,-,Running
18,2,4,2,Kanno Sora,LFL Engineering,Medium,1:51.789,+10.322,+10.322,Running
18,3,6,3,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.037,+0.967,+11.288,Running
18,4,7,3,Al Fabet,Villiuride Racing,Medium,1:49.819,+1.260,+12.549,Running
18,5,5,0,Franc Abel,Shell Motorsports,Hard,1:51.868,+0.521,+13.070,Running
18,6,8,2,Niamh Murphy,Racing Life,Medium,1:49.152,+5.027,+18.096,Running
18,7,9,2,Mark Graham,Trike Motorsports,Hard,1:50.959,+2.121,+20.217,Running
18,8,10,2,Monica Niculescu,Dacia Racing Team,Medium,1:50.475,+0.829,+21.046,Running
18,9,1,-8,Berend Boer,Shell Motorsports,Hard,1:50.558,+0.445,+21.490,Running
18,10,11,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.826,+1.561,+23.051,Running
18,11,12,1,Clara Longo,Icarus,Hard,1:50.744,+1.116,+24.167,Running
18,12,13,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.476,+0.604,+24.771,Running
18,13,3,-10,Aida Haque,Icarus,Hard,1:50.537,+0.050,+24.821,Running
18,14,14,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.886,+8.352,+33.173,Running
18,15,15,0,Liesje Roser,Dacia Racing Team,Medium,1:50.697,+1.601,+34.774,Running
18,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
18,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
18,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
19,1,1,0,Ye Li,Racing Life,Soft,1:50.257,-,-,Running
19,2,2,0,Kanno Sora,LFL Engineering,Medium,1:51.102,+11.167,+11.167,Running
19,3,3,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.476,+1.340,+12.507,Running
19,4,4,0,Al Fabet,Villiuride Racing,Medium,1:50.324,+0.108,+12.616,Running
19,5,5,0,Franc Abel,Shell Motorsports,Hard,1:51.875,+2.072,+14.688,Running
19,6,6,0,Niamh Murphy,Racing Life,Medium,1:50.835,+3.986,+18.674,Running
19,7,8,1,Monica Niculescu,Dacia Racing Team,Medium,1:50.841,+2.726,+21.400,Running
19,8,9,1,Berend Boer,Shell Motorsports,Hard,1:50.217,+0.050,+21.450,Running
19,9,7,-2,Mark Graham,Trike Motorsports,Hard,1:51.688,+0.130,+21.580,Running
19,10,10,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.256,+1.470,+23.050,Running
19,11,11,0,Clara Longo,Icarus,Hard,1:52.698,+3.306,+26.356,Running
19,12,12,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.892,+0.050,+26.406,Running
19,13,13,0,Aida Haque,Icarus,Hard,1:52.525,+0.683,+27.090,Running
19,14,14,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.045,+6.871,+33.961,Running
19,15,15,0,Liesje Roser,Dacia Racing Team,Medium,1:51.337,+1.893,+35.854,Running
19,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
19,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
19,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
20,1,1,0,Ye Li,Racing Life,Soft,1:51.691,-,-,Running
20,2,3,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.473,+11.290,+11.290,Running
20,3,2,-1,Kanno Sora,LFL Engineering,Medium,1:51.834,+0.021,+11.311,Running
20,4,4,0,Al Fabet,Villiuride Racing,Medium,1:51.325,+0.939,+12.250,Running
20,5,5,0,Franc Abel,Shell Motorsports,Hard,1:50.464,+1.212,+13.462,Running
20,6,6,0,Niamh Murphy,Racing Life,Medium,1:51.012,+4.534,+17.996,Running
20,7,8,1,Berend Boer,Shell Motorsports,Hard,1:50.801,+2.564,+20.560,Running
20,8,9,1,Mark Graham,Trike Motorsports,Hard,1:50.735,+0.064,+20.624,Running
20,9,10,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.764,+0.640,+21.264,Running
20,10,7,-3,Monica Niculescu,Dacia Racing Team,Medium,1:51.604,+0.050,+21.314,Running
20,11,12,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.221,+3.623,+24.937,Running
20,12,13,1,Aida Haque,Icarus,Hard,1:50.307,+0.769,+25.707,Running
20,13,11,-2,Clara Longo,Icarus,Hard,1:52.347,+1.306,+27.013,Running
20,14,14,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.703,+5.961,+32.974,Running
20,15,15,0,Liesje Roser,Dacia Racing Team,Medium,1:50.285,+1.475,+34.449,Running
20,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
20,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
20,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
21,1,1,0,Ye Li,Racing Life,Soft,1:52.194,-,-,Running
21,2,3,1,Kanno Sora,LFL Engineering,Medium,1:51.132,+10.248,+10.248,Running
21,3,4,1,Al Fabet,Villiuride Racing,Medium,1:50.680,+0.488,+10.736,Running
21,4,2,-2,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.875,+0.234,+10.971,Running
21,5,5,0,Franc Abel,Shell Motorsports,Hard,1:49.956,+0.253,+11.223,Running
21,6,7,1,Berend Boer,Shell Motorsports,Hard,1:50.029,+6.624,+17.848,Running
21,7,6,-1,Niamh Murphy,Racing Life,Medium,1:52.096,+0.050,+17.898,Running
21,8,10,2,Monica Niculescu,Dacia Racing Team,Medium,1:51.011,+2.233,+20.131,Running
21,9,8,-1,Mark Graham,Trike Motorsports,Hard,1:51.903,+0.202,+20.333,Running
21,10,9,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.316,+0.053,+20.386,Running
21,11,11,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.348,+3.706,+24.092,Running
21,12,12,0,Aida Haque,Icarus,Hard,1:51.983,+1.404,+25.496,Running
21,13,13,0,Clara Longo,Icarus,Hard,1:51.340,+0.663,+26.158,Running
21,14,14,0,Aleksa Kozlov,LFL Engineering,Hard,1:49.700,+4.321,+30.479,Running
21,15,15,0,Liesje Roser,Dacia Racing Team,Medium,1:50.418,+2.193,+32.673,Running
21,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
21,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
21,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
22,1,2,1,Kanno Sora,LFL Engineering,Medium,1:50.393,-,-,Running
22,2,5,3,Franc Abel,Shell Motorsports,Hard,1:49.866,+0.448,+0.448,Running
22,3,4,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:52.686,+2.567,+3.015,Running
22,4,7,3,Niamh Murphy,Racing Life,Medium,1:51.346,+5.205,+8.219,Running
22,5,6,1,Berend Boer,Shell Motorsports,Hard,1:51.063,+0.050,+8.269,Running
22,6,8,2,Monica Niculescu,Dacia Racing Team,Medium,1:51.422,+2.642,+10.912,Running
22,7,1,-6,Ye Li,Racing Life,Medium,1:51.433,+0.902,+11.814,Running
22,8,9,1,Mark Graham,Trike Motorsports,Hard,1:52.141,+0.018,+11.832,Running
22,9,10,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.119,+0.032,+11.864,Running
22,10,11,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.054,+1.641,+13.505,Running
22,11,12,1,Aida Haque,Icarus,Hard,1:51.455,+2.804,+16.309,Running
22,12,13,1,Clara Longo,Icarus,Hard,1:52.581,+1.789,+18.098,Running
22,13,14,1,Aleksa Kozlov,LFL Engineering,Hard,1:50.813,+2.553,+20.651,Running
22,14,3,-11,Al Fabet,Villiuride Racing,Hard,1:51.048,+2.492,+23.143,Running
22,15,15,0,Liesje Roser,Dacia Racing Team,Medium,1:51.658,+0.547,+23.689,Running
22,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
22,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
22,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
23,1,1,0,Kanno Sora,LFL Engineering,Medium,1:50.300,-,-,Running
23,2,2,0,Franc Abel,Shell Motorsports,Hard,1:51.886,+2.034,+2.034,Running
23,3,4,1,Niamh Murphy,Racing Life,Medium,1:50.750,+6.635,+8.669,Running
23,4,7,3,Ye Li,Racing Life,Medium,1:49.816,+1.443,+10.112,Running
23,5,5,0,Berend Boer,Shell Motorsports,Hard,1:52.192,+0.050,+10.162,Running
23,6,8,2,Mark Graham,Trike Motorsports,Hard,1:51.008,+2.178,+12.340,Running
23,7,6,-1,Monica Niculescu,Dacia Racing Team,Medium,1:51.778,+0.050,+12.390,Running
23,8,10,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.673,+0.793,+13.183,Running
23,9,9,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.669,+0.050,+13.233,Running
23,10,11,1,Aida Haque,Icarus,Hard,1:51.653,+4.429,+17.662,Running
23,11,12,1,Clara Longo,Icarus,Hard,1:52.645,+2.781,+20.443,Running
23,12,13,1,Aleksa Kozlov,LFL Engineering,Hard,1:50.525,+0.433,+20.876,Running
23,13,14,1,Al Fabet,Villiuride Racing,Hard,1:50.146,+2.113,+22.989,Running
23,14,15,1,Liesje Roser,Dacia Racing Team,Medium,1:50.521,+0.921,+23.910,Running
23,15,3,-12,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.608,+1.413,+25.323,Running
23,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
23,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
23,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
24,1,2,1,Franc Abel,Shell Motorsports,Hard,1:49.369,-,-,Running
24,2,5,3,Berend Boer,Shell Motorsports,Hard,1:50.612,+8.878,+8.878,Running
24,3,4,1,Ye Li,Racing Life,Medium,1:50.219,+0.050,+8.928,Running
24,4,3,-1,Niamh Murphy,Racing Life,Medium,1:52.303,+0.641,+9.569,Running
24,5,8,3,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.032,+2.243,+11.813,Running
24,6,7,1,Monica Niculescu,Dacia Racing Team,Medium,1:51.054,+0.229,+12.042,Running
24,7,6,-1,Mark Graham,Trike Motorsports,Hard,1:51.309,+0.204,+12.246,Running
24,8,9,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.657,+1.241,+13.487,Running
24,9,10,1,Aida Haque,Icarus,Hard,1:51.754,+4.526,+18.014,Running
24,10,12,2,Aleksa Kozlov,LFL Engineering,Hard,1:50.399,+1.859,+19.872,Running
24,11,11,0,Clara Longo,Icarus,Hard,1:50.891,+0.059,+19.932,Running
24,12,1,-11,Kanno Sora,LFL Engineering,Hard,1:51.306,+1.972,+21.904,Running
24,13,13,0,Al Fabet,Villiuride Racing,Hard,1:51.474,+1.157,+23.061,Running
24,14,14,0,Liesje Roser,Dacia Racing Team,Medium,1:50.669,+0.115,+23.176,Running
24,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.764,+2.509,+25.685,Running
24,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
24,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
24,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
25,1,1,0,Franc Abel,Shell Motorsports,Hard,1:50.485,-,-,Running
25,2,3,1,Ye Li,Racing Life,Medium,1:50.412,+8.855,+8.855,Running
25,3,2,-1,Berend Boer,Shell Motorsports,Hard,1:51.854,+1.392,+10.247,Running
25,4,7,3,Mark Graham,Trike Motorsports,Hard,1:49.723,+0.890,+11.138,Running
25,5,4,-1,Niamh Murphy,Racing Life,Medium,1:52.103,+0.050,+11.188,Running
25,6,6,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.033,+1.402,+12.590,Running
25,7,8,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.004,+0.368,+12.958,Running
25,8,5,-3,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.680,+0.050,+13.008,Running
25,9,9,0,Aida Haque,Icarus,Hard,1:50.762,+5.283,+18.291,Running
25,10,10,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.478,+1.575,+19.865,Running
25,11,11,0,Clara Longo,Icarus,Hard,1:52.397,+1.978,+21.844,Running
25,12,12,0,Kanno Sora,LFL Engineering,Hard,1:51.421,+0.996,+22.840,Running
25,13,13,0,Al Fabet,Villiuride Racing,Hard,1:50.492,+0.228,+23.068,Running
25,14,14,0,Liesje Roser,Dacia Racing Team,Medium,1:51.889,+1.513,+24.581,Running
25,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.124,+1.743,+26.324,Running
25,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
25,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
25,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
26,1,1,0,Franc Abel,Shell Motorsports,Hard,1:49.874,-,-,Running
26,2,3,1,Berend Boer,Shell Motorsports,Hard,1:50.356,+10.169,+10.169,Running
26,3,2,-1,Ye Li,Racing Life,Medium,1:51.238,+0.050,+10.219,Running
26,4,4,0,Mark Graham,Trike Motorsports,Hard,1:50.403,+1.448,+11.667,Running
26,5,5,0,Niamh Murphy,Racing Life,Medium,1:51.841,+1.489,+13.155,Running
26,6,6,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.142,+0.429,+13.585,Running
26,7,8,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.501,+0.050,+13.635,Running
26,8,7,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.927,+0.173,+13.808,Running
26,9,9,0,Aida Haque,Icarus,Hard,1:50.432,+5.041,+18.849,Running
26,10,10,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.944,+2.087,+20.935,Running
26,11,12,1,Kanno Sora,LFL Engineering,Hard,1:49.295,+1.326,+22.261,Running
26,12,13,1,Al Fabet,Villiuride Racing,Hard,1:51.294,+2.012,+24.274,Running
26,13,11,-2,Clara Longo,Icarus,Hard,1:52.354,+0.050,+24.324,Running
26,14,14,0,Liesje Roser,Dacia Racing Team,Medium,1:51.901,+2.285,+26.608,Running
26,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.205,+2.047,+28.656,Running
26,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
26,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
26,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
27,1,1,0,Franc Abel,Shell Motorsports,Hard,1:50.265,-,-,Running
27,2,3,1,Ye Li,Racing Life,Medium,1:49.790,+9.744,+9.744,Running
27,3,2,-1,Berend Boer,Shell Motorsports,Hard,1:51.047,+1.207,+10.951,Running
27,4,4,0,Mark Graham,Trike Motorsports,Hard,1:50.621,+1.071,+12.023,Running
27,5,7,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.578,+1.924,+13.947,Running
27,6,8,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.135,+0.263,+14.210,Running
27,7,5,-2,Niamh Murphy,Racing Life,Medium,1:51.370,+0.050,+14.260,Running
27,8,6,-2,Monica Niculescu,Dacia Racing Team,Medium,1:51.908,+0.367,+14.628,Running
27,9,9,0,Aida Haque,Icarus,Hard,1:51.103,+5.059,+19.687,Running
27,10,10,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.291,+2.275,+21.961,Running
27,11,11,0,Kanno Sora,LFL Engineering,Hard,1:50.349,+0.384,+22.345,Running
27,12,12,0,Al Fabet,Villiuride Racing,Hard,1:51.006,+2.669,+25.015,Running
27,13,13,0,Clara Longo,Icarus,Hard,1:52.573,+1.617,+26.632,Running
27,14,14,0,Liesje Roser,Dacia Racing Team,Medium,1:50.537,+0.249,+26.881,Running
27,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.739,+4.249,+31.130,Running
27,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
27,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
27,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
28,1,1,0,Franc Abel,Shell Motorsports,Hard,1:50.161,-,-,Running
28,2,2,0,Ye Li,Racing Life,Medium,1:51.493,+11.076,+11.076,Running
28,3,3,0,Berend Boer,Shell Motorsports,Hard,1:50.830,+0.544,+11.620,Running
28,4,8,4,Monica Niculescu,Dacia Racing Team,Medium,1:49.987,+2.292,+13.912,Running
28,5,4,-1,Mark Graham,Trike Motorsports,Hard,1:52.100,+0.050,+13.962,Running
28,6,6,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.690,+0.777,+14.739,Running
28,7,5,-2,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.753,+0.800,+15.539,Running
28,8,7,-1,Niamh Murphy,Racing Life,Medium,1:52.097,+0.657,+16.196,Running
28,9,9,0,Aida Haque,Icarus,Hard,1:51.976,+5.305,+21.501,Running
28,10,10,0,Aleksa Kozlov,LFL Engineering,Hard,1:50.437,+0.736,+22.237,Running
28,11,11,0,Kanno Sora,LFL Engineering,Hard,1:50.948,+0.895,+23.132,Running
28,12,12,0,Al Fabet,Villiuride Racing,Hard,1:51.835,+3.557,+26.689,Running
28,13,14,1,Liesje Roser,Dacia Racing Team,Medium,1:50.746,+0.776,+27.465,Running
28,14,13,-1,Clara Longo,Icarus,Hard,1:51.695,+0.700,+28.165,Running
28,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.059,+2.862,+31.027,Running
28,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
28,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
28,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
29,1,1,0,Franc Abel,Shell Motorsports,Hard,1:51.073,-,-,Running
29,2,3,1,Berend Boer,Shell Motorsports,Hard,1:51.257,+11.174,+11.174,Running
29,3,2,-1,Ye Li,Racing Life,Medium,1:51.221,+0.050,+11.224,Running
29,4,4,0,Monica Niculescu,Dacia Racing Team,Medium,1:50.146,+1.762,+12.986,Running
29,5,7,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.709,+0.270,+13.256,Running
29,6,5,-1,Mark Graham,Trike Motorsports,Hard,1:50.417,+0.050,+13.306,Running
29,7,6,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.154,+2.515,+15.821,Running
29,8,8,0,Niamh Murphy,Racing Life,Medium,1:51.202,+0.504,+16.325,Running
29,9,9,0,Aida Haque,Icarus,Hard,1:51.177,+5.280,+21.605,Running
29,10,11,1,Kanno Sora,LFL Engineering,Hard,1:50.522,+0.483,+22.089,Running
29,11,10,-1,Aleksa Kozlov,LFL Engineering,Hard,1:50.974,+0.050,+22.139,Running
29,12,13,1,Liesje Roser,Dacia Racing Team,Medium,1:50.198,+4.452,+26.590,Running
29,13,12,-1,Al Fabet,Villiuride Racing,Hard,1:51.033,+0.058,+26.649,Running
29,14,14,0,Clara Longo,Icarus,Hard,1:51.321,+1.765,+28.414,Running
29,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.059,+2.862,+31.027,Mechanical failure on lap 29
29,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
29,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
29,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
30,1,1,0,Franc Abel,Shell Motorsports,Hard,1:49.451,-,-,Running
30,2,2,0,Berend Boer,Shell Motorsports,Hard,1:49.880,+11.415,+11.415,Running
30,3,3,0,Ye Li,Racing Life,Medium,1:49.692,+0.050,+11.465,Running
30,4,5,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.659,+2.869,+14.334,Running
30,5,6,1,Mark Graham,Trike Motorsports,Hard,1:50.530,+0.050,+14.384,Running
30,6,4,-2,Monica Niculescu,Dacia Racing Team,Medium,1:51.283,+0.029,+14.414,Running
30,7,7,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.099,+2.055,+16.469,Running
30,8,8,0,Niamh Murphy,Racing Life,Medium,1:53.418,+3.823,+20.292,Running
30,9,9,0,Aida Haque,Icarus,Hard,1:51.585,+3.447,+23.740,Running
30,10,10,0,Kanno Sora,LFL Engineering,Hard,1:52.235,+0.741,+24.481,Running
30,11,11,0,Aleksa Kozlov,LFL Engineering,Hard,1:51.843,+0.050,+24.531,Running
30,12,12,0,Liesje Roser,Dacia Racing Team,Medium,1:50.164,+2.772,+27.303,Running
30,13,13,0,Al Fabet,Villiuride Racing,Hard,1:52.354,+2.248,+29.551,Running
30,14,14,0,Clara Longo,Icarus,Hard,1:50.724,+0.135,+29.686,Running
30,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.059,+2.862,+31.027,Mechanical failure on lap 29
30,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
30,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
30,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
31,1,1,0,Franc Abel,Shell Motorsports,Hard,1:50.119,-,-,Running
31,2,3,1,Ye Li,Racing Life,Medium,1:50.877,+12.155,+12.155,Running
31,3,2,-1,Berend Boer,Shell Motorsports,Hard,1:50.908,+0.050,+12.205,Running
31,4,4,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.735,+1.746,+13.950,Running
31,5,5,0,Mark Graham,Trike Motorsports,Hard,1:51.296,+1.426,+15.376,Running
31,6,6,0,Monica Niculescu,Dacia Racing Team,Medium,1:51.131,+0.050,+15.426,Running
31,7,7,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:49.450,+0.374,+15.800,Running
31,8,9,1,Aida Haque,Icarus,Hard,1:50.685,+8.506,+24.307,Running
31,9,10,1,Kanno Sora,LFL Engineering,Hard,1:50.475,+0.530,+24.837,Running
31,10,11,1,Aleksa Kozlov,LFL Engineering,Hard,1:52.589,+2.165,+27.001,Running
31,11,12,1,Liesje Roser,Dacia Racing Team,Medium,1:51.421,+1.604,+28.606,Running
31,12,14,2,Clara Longo,Icarus,Hard,1:51.386,+2.347,+30.953,Running
31,13,13,0,Al Fabet,Villiuride Racing,Hard,1:51.589,+0.068,+31.022,Running
31,14,8,-6,Niamh Murphy,Racing Life,Soft,1:51.619,+12.771,+43.793,Running
31,15,15,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.059,+2.862,+31.027,Mechanical failure on lap 29
31,16,16,0,Sydney Aspen,Villiuride Racing,Medium,1:50.617,+0.851,+14.817,Crashed on lap 13
31,17,17,0,Jamar Henry,Trike Motorsports,Medium,1:52.136,+0.050,+11.416,Mechanical failure on lap 10
31,18,18,0,Damien Quibuyen,Mercedes AMG Motorsport,Soft,1:50.429,+0.038,+0.425,Crashed on lap 3
32,1,1,0,Franc Abel,Shell Motorsports,Hard,1:50.936,-,-,Running
32,2,3,1,Berend Boer,Shell Motorsports,Hard,1:49.894,+11.164,+11.164,Running
32,3,2,-1,Ye Li,Racing Life,Medium,1:50.905,+0.960,+12.124,Running
32,4,4,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.365,+2.256,+14.380,Running
32,5,5,0,Mark Graham,Trike Motorsports,Hard,1:51.008,+1.068,+15.449,Running
32,6,6,0,Monica Niculescu,Dacia Racing Team,Medium,1:52.032,+1.074,+16.523,Running
32,7,7,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.680,+1.022,+17.545,Running
