Lap,Position,Last Lap Position,Diff,Driver,Team,Tyre,Lap Time,Gap Ahead,Gap to Leader,Status
16,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
16,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
17,1,1,0,Ye Li,Racing Life,Soft,1:51.896,-,-,Running
17,2,5,3,Niamh Murphy,Racing Life,Soft,1:50.117,+6.286,+6.286,Running
17,3,4,1,Berend Boer,Shell Motorsports,Medium,1:49.689,+0.050,+6.336,Running
17,4,3,-1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.300,+1.564,+7.900,Running
17,5,7,2,Mark Graham,Trike Motorsports,Medium,1:51.222,+1.217,+9.117,Running
17,6,6,0,Sydney Aspen,Villiuride Racing,Medium,1:51.781,+0.050,+9.167,Running
17,7,8,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.694,+4.619,+13.786,Running
17,8,9,1,Aida Haque,Icarus,Medium,1:50.674,+2.619,+16.405,Running
17,9,10,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.730,+1.264,+17.669,Running
17,10,11,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.313,+1.134,+18.803,Running
17,11,2,-9,Franc Abel,Shell Motorsports,Hard,1:49.975,+1.326,+20.129,Running
17,12,12,0,Jamar Henry,Trike Motorsports,Medium,1:50.881,+2.370,+22.499,Running
17,13,15,2,Al Fabet,Villiuride Racing,Medium,1:49.510,+7.980,+30.479,Running
17,14,13,-1,Liesje Roser,Dacia Racing Team,Medium,1:51.337,+0.050,+30.529,Running
17,15,14,-1,Clara Longo,Icarus,Hard,1:51.424,+1.678,+32.207,Running
17,16,16,0,Marek Madeira,Dacia Racing Team,Medium,1:51.849,+5.884,+38.091,Running
17,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
17,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
18,1,1,0,Ye Li,Racing Life,Soft,1:50.763,-,-,Running
18,2,3,1,Berend Boer,Shell Motorsports,Medium,1:50.961,+6.535,+6.535,Running
18,3,2,-1,Niamh Murphy,Racing Life,Soft,1:51.553,+0.542,+7.076,Running
18,4,4,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.215,+1.276,+8.352,Running
18,5,5,0,Mark Graham,Trike Motorsports,Medium,1:51.063,+1.064,+9.416,Running
18,6,6,0,Sydney Aspen,Villiuride Racing,Medium,1:51.430,+0.418,+9.834,Running
18,7,7,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.477,+4.666,+14.500,Running
18,8,8,0,Aida Haque,Icarus,Medium,1:50.816,+1.958,+16.459,Running
18,9,9,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.577,+2.025,+18.483,Running
18,10,11,1,Franc Abel,Shell Motorsports,Hard,1:49.729,+0.611,+19.095,Running
18,11,10,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.955,+0.900,+19.995,Running
18,12,12,0,Jamar Henry,Trike Motorsports,Medium,1:50.185,+1.926,+21.921,Running
18,13,13,0,Al Fabet,Villiuride Racing,Medium,1:51.696,+9.491,+31.412,Running
18,14,15,1,Clara Longo,Icarus,Hard,1:50.324,+0.356,+31.768,Running
18,15,14,-1,Liesje Roser,Dacia Racing Team,Medium,1:52.291,+0.289,+32.057,Running
18,16,16,0,Marek Madeira,Dacia Racing Team,Medium,1:50.178,+5.450,+37.507,Running
18,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
18,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
19,1,1,0,Ye Li,Racing Life,Soft,1:51.936,-,-,Running
19,2,2,0,Berend Boer,Shell Motorsports,Medium,1:51.034,+5.633,+5.633,Running
19,3,4,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:49.723,+0.507,+6.139,Running
19,4,3,-1,Niamh Murphy,Racing Life,Soft,1:52.116,+1.116,+7.255,Running
19,5,5,0,Mark Graham,Trike Motorsports,Medium,1:51.916,+1.653,+8.909,Running
19,6,6,0,Sydney Aspen,Villiuride Racing,Medium,1:51.061,+0.050,+8.959,Running
19,7,7,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:50.743,+4.348,+13.307,Running
19,8,8,0,Aida Haque,Icarus,Medium,1:51.723,+2.234,+15.541,Running
19,9,9,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.044,+0.050,+15.591,Running
19,10,10,0,Franc Abel,Shell Motorsports,Hard,1:49.752,+0.604,+16.196,Running
19,11,11,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.790,+2.653,+18.849,Running
19,12,12,0,Jamar Henry,Trike Motorsports,Medium,1:50.415,+1.550,+20.399,Running
19,13,13,0,Al Fabet,Villiuride Racing,Medium,1:50.848,+9.924,+30.323,Running
19,14,15,1,Liesje Roser,Dacia Racing Team,Medium,1:51.204,+1.001,+31.324,Running
19,15,14,-1,Clara Longo,Icarus,Hard,1:51.638,+0.146,+31.470,Running
19,16,16,0,Marek Madeira,Dacia Racing Team,Medium,1:49.505,+3.606,+35.075,Running
19,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
19,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
20,1,1,0,Ye Li,Racing Life,Soft,1:52.678,-,-,Running
20,2,2,0,Berend Boer,Shell Motorsports,Medium,1:51.363,+4.318,+4.318,Running
20,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.048,+0.191,+4.509,Running
20,4,6,2,Sydney Aspen,Villiuride Racing,Medium,1:51.085,+2.056,+6.566,Running
20,5,4,-1,Niamh Murphy,Racing Life,Soft,1:52.038,+0.050,+6.616,Running
20,6,5,-1,Mark Graham,Trike Motorsports,Medium,1:51.484,+0.700,+7.316,Running
20,7,7,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.421,+4.735,+12.050,Running
20,8,8,0,Aida Haque,Icarus,Medium,1:50.475,+1.288,+13.338,Running
20,9,9,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.778,+1.353,+14.692,Running
20,10,10,0,Franc Abel,Shell Motorsports,Hard,1:51.708,+0.534,+15.226,Running
20,11,11,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.483,+2.428,+17.654,Running
20,12,12,0,Jamar Henry,Trike Motorsports,Medium,1:50.100,+0.167,+17.821,Running
20,13,13,0,Al Fabet,Villiuride Racing,Medium,1:49.600,+9.424,+27.246,Running
20,14,14,0,Liesje Roser,Dacia Racing Team,Medium,1:50.990,+2.390,+29.636,Running
20,15,15,0,Clara Longo,Icarus,Hard,1:52.357,+1.513,+31.149,Running
20,16,16,0,Marek Madeira,Dacia Racing Team,Medium,1:51.796,+3.045,+34.194,Running
20,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
20,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
21,1,1,0,Ye Li,Racing Life,Soft,1:50.537,-,-,Running
21,2,2,0,Berend Boer,Shell Motorsports,Medium,1:50.063,+3.845,+3.845,Running
21,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.569,+1.697,+5.542,Running
21,4,4,0,Sydney Aspen,Villiuride Racing,Medium,1:49.999,+0.487,+6.029,Running
21,5,5,0,Niamh Murphy,Racing Life,Soft,1:50.586,+0.636,+6.665,Running
21,6,6,0,Mark Graham,Trike Motorsports,Medium,1:50.132,+0.246,+6.911,Running
21,7,7,0,Fidan Basak,Pulang Kabayo Racing,Medium,1:52.194,+6.797,+13.708,Running
21,8,9,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.322,+0.770,+14.478,Running
21,9,8,-1,Aida Haque,Icarus,Medium,1:51.737,+0.061,+14.539,Running
21,10,10,0,Franc Abel,Shell Motorsports,Hard,1:51.843,+1.994,+16.533,Running
21,11,12,1,Jamar Henry,Trike Motorsports,Medium,1:49.422,+0.175,+16.707,Running
21,12,11,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.615,+3.026,+19.733,Running
21,13,14,1,Liesje Roser,Dacia Racing Team,Medium,1:49.191,+8.558,+28.291,Running
21,14,13,-1,Al Fabet,Villiuride Racing,Medium,1:51.704,+0.122,+28.413,Running
21,15,15,0,Clara Longo,Icarus,Hard,1:51.532,+3.731,+32.144,Running
21,16,16,0,Marek Madeira,Dacia Racing Team,Medium,1:51.618,+3.131,+35.275,Running
21,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
21,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
22,1,2,1,Berend Boer,Shell Motorsports,Medium,1:50.476,-,-,Running
22,2,4,2,Sydney Aspen,Villiuride Racing,Medium,1:50.128,+1.836,+1.836,Running
22,3,3,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:52.441,+1.456,+3.293,Running
22,4,6,2,Mark Graham,Trike Motorsports,Medium,1:50.752,+0.050,+3.343,Running
22,5,8,3,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.942,+7.756,+11.099,Running
22,6,7,1,Fidan Basak,Pulang Kabayo Racing,Medium,1:51.860,+0.148,+11.247,Running
22,7,11,4,Jamar Henry,Trike Motorsports,Medium,1:50.210,+1.205,+12.451,Running
22,8,9,1,Aida Haque,Icarus,Medium,1:52.284,+0.050,+12.501,Running
22,9,10,1,Franc Abel,Shell Motorsports,Hard,1:51.614,+1.324,+13.825,Running
22,10,12,2,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.079,+1.666,+15.491,Running
22,11,1,-10,Ye Li,Racing Life,Soft,1:51.396,+3.584,+19.075,Running
22,12,14,2,Al Fabet,Villiuride Racing,Medium,1:51.185,+5.987,+25.062,Running
22,13,13,0,Liesje Roser,Dacia Racing Team,Medium,1:51.142,+0.050,+25.112,Running
22,14,5,-9,Niamh Murphy,Racing Life,Soft,1:53.167,+2.400,+27.512,Running
22,15,15,0,Clara Longo,Icarus,Hard,1:51.502,+1.814,+29.326,Running
22,16,16,0,Marek Madeira,Dacia Racing Team,Medium,1:50.125,+1.754,+31.080,Running
22,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
22,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
23,1,1,0,Berend Boer,Shell Motorsports,Medium,1:51.527,-,-,Running
23,2,3,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.889,+2.020,+2.020,Running
23,3,2,-1,Sydney Aspen,Villiuride Racing,Medium,1:51.761,+0.050,+2.070,Running
23,4,4,0,Mark Graham,Trike Motorsports,Medium,1:50.842,+0.588,+2.658,Running
23,5,5,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.240,+7.154,+9.812,Running
23,6,7,1,Jamar Henry,Trike Motorsports,Medium,1:49.900,+1.013,+10.824,Running
23,7,9,2,Franc Abel,Shell Motorsports,Hard,1:50.913,+2.387,+13.211,Running
23,8,11,3,Ye Li,Racing Life,Soft,1:49.362,+2.777,+15.989,Running
23,9,10,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.075,+0.050,+16.039,Running
23,10,13,3,Liesje Roser,Dacia Racing Team,Medium,1:51.034,+8.580,+24.619,Running
23,11,12,1,Al Fabet,Villiuride Racing,Medium,1:51.382,+0.298,+24.916,Running
23,12,14,2,Niamh Murphy,Racing Life,Soft,1:50.010,+1.078,+25.995,Running
23,13,15,2,Clara Longo,Icarus,Hard,1:51.087,+2.891,+28.886,Running
23,14,16,2,Marek Madeira,Dacia Racing Team,Medium,1:51.361,+2.028,+30.913,Running
23,15,8,-7,Aida Haque,Icarus,Hard,1:50.907,+2.968,+33.881,Running
23,16,6,-10,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.514,+0.352,+34.234,Running
23,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
23,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
24,1,1,0,Berend Boer,Shell Motorsports,Medium,1:51.744,-,-,Running
24,2,2,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.368,+1.644,+1.644,Running
24,3,5,2,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.843,+6.267,+7.911,Running
24,4,6,2,Jamar Henry,Trike Motorsports,Medium,1:49.493,+0.663,+8.574,Running
24,5,7,2,Franc Abel,Shell Motorsports,Hard,1:50.623,+3.517,+12.090,Running
24,6,9,3,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:49.907,+2.111,+14.202,Running
24,7,8,1,Ye Li,Racing Life,Soft,1:50.993,+1.037,+15.238,Running
24,8,3,-5,Sydney Aspen,Villiuride Racing,Hard,1:51.435,+7.980,+23.218,Running
24,9,11,2,Al Fabet,Villiuride Racing,Medium,1:50.095,+0.050,+23.268,Running
24,10,10,0,Liesje Roser,Dacia Racing Team,Medium,1:51.909,+1.382,+24.650,Running
24,11,12,1,Niamh Murphy,Racing Life,Soft,1:50.449,+0.050,+24.700,Running
24,12,4,-8,Mark Graham,Trike Motorsports,Hard,1:52.188,+0.402,+25.102,Running
24,13,13,0,Clara Longo,Icarus,Hard,1:52.696,+3.944,+29.046,Running
24,14,14,0,Marek Madeira,Dacia Racing Team,Medium,1:49.926,+0.050,+29.096,Running
24,15,15,0,Aida Haque,Icarus,Hard,1:51.007,+4.049,+33.145,Running
24,16,16,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.549,+1.894,+35.039,Running
24,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
24,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
25,1,1,0,Berend Boer,Shell Motorsports,Medium,1:51.404,-,-,Running
25,2,2,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:52.407,+2.647,+2.647,Running
25,3,4,1,Jamar Henry,Trike Motorsports,Medium,1:49.919,+4.442,+7.089,Running
25,4,3,-1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.251,+0.669,+7.758,Running
25,5,5,0,Franc Abel,Shell Motorsports,Hard,1:51.351,+4.280,+12.038,Running
25,6,7,1,Ye Li,Racing Life,Soft,1:49.817,+1.613,+13.651,Running
25,7,6,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:50.891,+0.038,+13.688,Running
25,8,8,0,Sydney Aspen,Villiuride Racing,Hard,1:50.250,+8.376,+22.064,Running
25,9,9,0,Al Fabet,Villiuride Racing,Medium,1:50.539,+0.339,+22.403,Running
25,10,11,1,Niamh Murphy,Racing Life,Soft,1:49.543,+0.436,+22.839,Running
25,11,10,-1,Liesje Roser,Dacia Racing Team,Medium,1:51.208,+1.615,+24.454,Running
25,12,12,0,Mark Graham,Trike Motorsports,Hard,1:52.436,+1.681,+26.134,Running
25,13,13,0,Clara Longo,Icarus,Hard,1:50.253,+1.760,+27.895,Running
25,14,14,0,Marek Madeira,Dacia Racing Team,Medium,1:51.650,+1.447,+29.342,Running
25,15,15,0,Aida Haque,Icarus,Hard,1:52.247,+4.646,+33.988,Running
25,16,16,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:52.134,+1.781,+35.769,Running
25,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
25,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
26,1,1,0,Berend Boer,Shell Motorsports,Medium,1:51.991,-,-,Running
26,2,2,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:51.830,+2.485,+2.485,Running
26,3,3,0,Jamar Henry,Trike Motorsports,Medium,1:50.053,+2.666,+5.151,Running
26,4,4,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.697,+1.312,+6.464,Running
26,5,5,0,Franc Abel,Shell Motorsports,Hard,1:50.414,+3.997,+10.461,Running
26,6,7,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:49.795,+1.031,+11.492,Running
26,7,6,-1,Ye Li,Racing Life,Soft,1:50.620,+0.788,+12.280,Running
26,8,10,2,Niamh Murphy,Racing Life,Soft,1:50.025,+8.593,+20.872,Running
26,9,9,0,Al Fabet,Villiuride Racing,Medium,1:52.055,+1.109,+21.982,Running
26,10,8,-2,Sydney Aspen,Villiuride Racing,Hard,1:51.959,+0.050,+22.032,Running
26,11,12,1,Mark Graham,Trike Motorsports,Hard,1:50.886,+1.997,+24.028,Running
26,12,11,-1,Liesje Roser,Dacia Racing Team,Medium,1:51.616,+0.050,+24.078,Running
26,13,14,1,Marek Madeira,Dacia Racing Team,Medium,1:51.568,+4.246,+28.325,Running
26,14,13,-1,Clara Longo,Icarus,Hard,1:52.471,+0.050,+28.375,Running
26,15,15,0,Aida Haque,Icarus,Hard,1:51.813,+5.435,+33.810,Running
26,16,16,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.941,+0.908,+34.718,Running
26,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
26,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
27,1,1,0,Berend Boer,Shell Motorsports,Medium,1:50.814,-,-,Running
27,2,2,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:52.463,+4.134,+4.134,Running
27,3,4,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.178,+1.156,+5.290,Running
27,4,3,-1,Jamar Henry,Trike Motorsports,Medium,1:51.003,+0.050,+5.340,Running
27,5,5,0,Franc Abel,Shell Motorsports,Hard,1:50.543,+4.850,+10.190,Running
27,6,6,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.806,+2.294,+12.484,Running
27,7,7,0,Ye Li,Racing Life,Soft,1:51.149,+0.130,+12.615,Running
27,8,8,0,Niamh Murphy,Racing Life,Soft,1:50.805,+8.248,+20.863,Running
27,9,9,0,Al Fabet,Villiuride Racing,Medium,1:51.033,+1.337,+22.200,Running
27,10,10,0,Sydney Aspen,Villiuride Racing,Hard,1:51.103,+0.120,+22.320,Running
27,11,11,0,Mark Graham,Trike Motorsports,Hard,1:50.382,+1.276,+23.596,Running
27,12,12,0,Liesje Roser,Dacia Racing Team,Medium,1:51.287,+0.955,+24.551,Running
27,13,14,1,Clara Longo,Icarus,Hard,1:50.518,+3.528,+28.079,Running
27,14,13,-1,Marek Madeira,Dacia Racing Team,Medium,1:51.331,+0.763,+28.842,Running
27,15,15,0,Aida Haque,Icarus,Hard,1:51.095,+5.248,+34.090,Running
27,16,16,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.128,+0.942,+35.032,Running
27,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
27,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
28,1,1,0,Berend Boer,Shell Motorsports,Medium,1:51.320,-,-,Running
28,2,2,0,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:50.795,+3.609,+3.609,Running
28,3,3,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.678,+1.040,+4.648,Running
28,4,4,0,Jamar Henry,Trike Motorsports,Medium,1:51.908,+1.279,+5.928,Running
28,5,5,0,Franc Abel,Shell Motorsports,Hard,1:51.340,+4.282,+10.210,Running
28,6,7,1,Ye Li,Racing Life,Soft,1:50.081,+1.166,+11.375,Running
28,7,6,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.643,+1.432,+12.807,Running
28,8,8,0,Niamh Murphy,Racing Life,Soft,1:49.499,+6.234,+19.041,Running
28,9,9,0,Al Fabet,Villiuride Racing,Medium,1:49.890,+1.729,+20.770,Running
28,10,10,0,Sydney Aspen,Villiuride Racing,Hard,1:50.454,+0.684,+21.454,Running
28,11,12,1,Liesje Roser,Dacia Racing Team,Medium,1:50.886,+2.333,+23.787,Running
28,12,11,-1,Mark Graham,Trike Motorsports,Hard,1:51.561,+0.050,+23.837,Running
28,13,13,0,Clara Longo,Icarus,Hard,1:52.578,+5.222,+29.059,Running
28,14,14,0,Marek Madeira,Dacia Racing Team,Medium,1:51.587,+0.050,+29.109,Running
28,15,15,0,Aida Haque,Icarus,Hard,1:52.270,+4.943,+34.052,Running
28,16,16,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:50.390,+0.050,+34.102,Running
28,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
28,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
29,1,2,1,Damien Quibuyen,Mercedes AMG Motorsport,Medium,1:53.443,-,-,Running
29,2,3,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.855,+0.050,+0.050,Running
29,3,4,1,Jamar Henry,Trike Motorsports,Medium,1:51.470,+0.894,+0.944,Running
29,4,5,1,Franc Abel,Shell Motorsports,Hard,1:51.975,+4.787,+5.731,Running
29,5,6,1,Ye Li,Racing Life,Soft,1:50.820,+0.011,+5.742,Running
29,6,7,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.429,+3.041,+8.783,Running
29,7,8,1,Niamh Murphy,Racing Life,Soft,1:50.684,+4.489,+13.272,Running
29,8,9,1,Al Fabet,Villiuride Racing,Medium,1:50.555,+1.600,+14.872,Running
29,9,10,1,Sydney Aspen,Villiuride Racing,Hard,1:50.794,+0.923,+15.795,Running
29,10,1,-9,Berend Boer,Shell Motorsports,Hard,1:51.909,+1.660,+17.456,Running
29,11,12,1,Mark Graham,Trike Motorsports,Hard,1:52.406,+2.012,+19.467,Running
29,12,11,-1,Liesje Roser,Dacia Racing Team,Medium,1:52.184,+0.050,+19.517,Running
29,13,13,0,Clara Longo,Icarus,Hard,1:50.931,+3.634,+23.151,Running
29,14,14,0,Marek Madeira,Dacia Racing Team,Medium,1:50.545,+0.050,+23.201,Running
29,15,16,1,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.438,+4.819,+28.020,Running
29,16,15,-1,Aida Haque,Icarus,Hard,1:50.471,+0.050,+28.070,Running
29,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
29,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
30,1,2,1,Eli Huertez,Pulang Kabayo Racing,Medium,1:49.998,-,-,Running
30,2,3,1,Jamar Henry,Trike Motorsports,Medium,1:50.566,+1.462,+1.462,Running
30,3,5,2,Ye Li,Racing Life,Soft,1:51.220,+5.452,+6.914,Running
30,4,4,0,Franc Abel,Shell Motorsports,Hard,1:51.347,+0.116,+7.030,Running
30,5,6,1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.128,+3.833,+10.863,Running
30,6,7,1,Niamh Murphy,Racing Life,Soft,1:49.777,+2.138,+13.001,Running
30,7,8,1,Al Fabet,Villiuride Racing,Medium,1:51.033,+2.856,+15.857,Running
30,8,9,1,Sydney Aspen,Villiuride Racing,Hard,1:51.965,+1.856,+17.713,Running
30,9,10,1,Berend Boer,Shell Motorsports,Hard,1:51.136,+0.830,+18.543,Running
30,10,12,2,Liesje Roser,Dacia Racing Team,Medium,1:50.406,+1.332,+19.875,Running
30,11,11,0,Mark Graham,Trike Motorsports,Hard,1:52.667,+2.211,+22.086,Running
30,12,1,-11,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:52.080,+1.945,+24.032,Running
30,13,14,1,Marek Madeira,Dacia Racing Team,Medium,1:51.201,+0.323,+24.354,Running
30,14,13,-1,Clara Longo,Icarus,Hard,1:51.493,+0.242,+24.596,Running
30,15,16,1,Aida Haque,Icarus,Hard,1:50.213,+3.082,+27.678,Running
30,16,15,-1,Fidan Basak,Pulang Kabayo Racing,Hard,1:49.757,+0.050,+27.728,Running
30,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
30,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
31,1,1,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:50.827,-,-,Running
31,2,2,0,Jamar Henry,Trike Motorsports,Medium,1:50.271,+0.906,+0.906,Running
31,3,4,1,Franc Abel,Shell Motorsports,Hard,1:51.122,+5.403,+6.309,Running
31,4,3,-1,Ye Li,Racing Life,Soft,1:50.271,+0.050,+6.359,Running
31,5,5,0,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:51.063,+4.740,+11.099,Running
31,6,6,0,Niamh Murphy,Racing Life,Soft,1:49.988,+1.063,+12.162,Running
31,7,7,0,Al Fabet,Villiuride Racing,Medium,1:51.324,+4.192,+16.354,Running
31,8,9,1,Berend Boer,Shell Motorsports,Hard,1:50.548,+1.841,+18.195,Running
31,9,8,-1,Sydney Aspen,Villiuride Racing,Hard,1:51.359,+0.050,+18.245,Running
31,10,10,0,Liesje Roser,Dacia Racing Team,Medium,1:51.622,+2.425,+20.670,Running
31,11,11,0,Mark Graham,Trike Motorsports,Hard,1:50.872,+1.462,+22.132,Running
31,12,12,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:51.999,+3.072,+25.204,Running
31,13,14,1,Clara Longo,Icarus,Hard,1:51.890,+0.455,+25.659,Running
31,14,13,-1,Marek Madeira,Dacia Racing Team,Medium,1:52.212,+0.081,+25.739,Running
31,15,15,0,Aida Haque,Icarus,Hard,1:50.692,+1.804,+27.543,Running
31,16,16,0,Fidan Basak,Pulang Kabayo Racing,Hard,1:51.685,+1.043,+28.586,Running
31,17,17,0,Kanno Sora,LFL Engineering,Medium,1:51.352,+1.521,+12.250,Mechanical failure on lap 15
31,18,18,0,Aleksa Kozlov,LFL Engineering,Medium,1:50.291,+0.200,+3.643,Crashed on lap 2
32,1,1,0,Eli Huertez,Pulang Kabayo Racing,Medium,1:51.200,-,-,Running
32,2,2,0,Jamar Henry,Trike Motorsports,Medium,1:51.337,+1.043,+1.043,Running
32,3,4,1,Ye Li,Racing Life,Soft,1:51.116,+5.047,+6.090,Running
32,4,3,-1,Franc Abel,Shell Motorsports,Hard,1:51.031,+0.050,+6.140,Running
32,5,6,1,Niamh Murphy,Racing Life,Soft,1:49.594,+4.416,+10.555,Running
32,6,5,-1,Ananda Chohan,Mercedes AMG Motorsport,Hard,1:52.019,+1.362,+11.918,Running
32,7,7,0,Al Fabet,Villiuride Racing,Medium,1:51.282,+4.518,+16.436,Running
32,8,8,0,Berend Boer,Shell Motorsports,Hard,1:50.266,+0.825,+17.261,Running
32,9,9,0,Sydney Aspen,Villiuride Racing,Hard,1:51.915,+1.699,+18.960,Running
32,10,11,1,Mark Graham,Trike Motorsports,Hard,1:50.283,+2.255,+21.214,Running
32,11,10,-1,Liesje Roser,Dacia Racing Team,Medium,1:51.924,+0.179,+21.394,Running
32,12,12,0,Damien Quibuyen,Mercedes AMG Motorsport,Hard,1:50.978,+3.337,+24.731,Running
